Importers,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028
HIC ABF SPECIAL FOODS P. LTD.,360804.0,570558.0,44054.0,490382.0,589367.0,177560.0,97957.0,188079.0,103523.0,106110.73279191498,578186.9819890152,189298.09089688896,367003.38526587794,101798.07329707635
HITECH MACHINERIES AND EQUIPMENTS,109791.0,65620.0,75795.0,155659.0,430702.0,1002414.0,522290.0,787206.0,1290070.0,1100414.2799559925,440314.27137642313,768061.8790056994,100143.9910223451,1225400.8178995599
HLL LIFECARE LTD.,605754.0,339353.0,559661.0,396086.0,350820.0,298582.0,135858.0,279657.0,147778.0,150897.52860621712,350345.22801114194,280473.0135889059,619567.062459272,151616.51545522347
HORIZON INTERNATIONAL ,128700.0,10510024.0,3651591.0,381308.0,134948.0,1264767.0,503096.0,1714210.0,2023563.0,0.0,0.0,0.0,0.0,0.0
HYBRID COATINGS,274030.0,429824.0,462076.0,332212.0,221770.0,109987.0,92220.0,56080.0,38080.0,37468.86170484947,219281.408191148,56339.88644570906,278023.79004604433,37455.07747463953
HYGIENE PACKS,1177517.0,1816727.0,3445350.0,3437550.0,4236463.0,1693199.0,1667679.0,2117197.0,2232632.0,3523323.6121376483,4132998.249444854,2184796.18285527,989475.7115343392,2091271.5354675786
HYKON INDIA (P) LTD.,5739.0,17557.0,161814.0,111768.0,27100.0,180671.0,292467.0,226458.0,63205.0,62530.11505644426,27167.76424135447,224068.96736983213,5656.578530844686,63363.647052931825
INDIAN FRUITS,98504.0,201271.0,397850.0,414894.0,315296.0,174756.0,47460.0,251996.0,268601.0,260940.2708555861,323368.8223930478,249716.5412841582,99537.28615906808,263036.8551152139
INDIAN PRODUCTS P. LTD.,872732.0,1690543.0,2546542.0,2384270.0,3548116.0,4331261.0,4523186.0,3045623.0,2723570.0,2878033.522837922,3566588.7549478007,4041435.532250058,1746350.6561420097,2662872.5645517334
INDO GERMAN TRADING,62953.0,343550.0,486227.0,519404.0,642730.0,629223.0,60094.0,64223.0,105117.0,94324.51664455584,624511.7299443518,71507.27103812488,63257.82555071684,104483.44764298752
INDROYAL CRAFTS (P) LTD.,132583.0,151749.0,173424.0,75516.0,212875.0,219993.0,110031.0,247249.0,248111.0,250066.01461196365,211084.4161495753,248145.4228710929,133685.2551276504,249380.80943365564
INDUS PLYWOODS,67800.0,72370.0,195087.0,178088.0,82131.0,25988.0,135375.0,280720.0,347380.0,352194.7901213353,82553.64139615148,278668.29332189064,69375.88911346017,353846.45789105794
INNOVATIVE FOODS LTD.,110601.0,141369.0,100863.0,87003.0,164052.0,71800.0,72000.0,117388.0,72000.0,71744.76517942305,163793.2801145791,117981.7736893996,110665.30488356198,72676.56853691532
J S K INDUSTRIES,1176752.0,1144416.0,987530.0,1050754.0,767060.0,755450.0,897600.0,863384.0,1409434.0,1633792.6635731866,748239.096277241,868756.4114527885,1184283.3410162583,1452095.0084458713
J.R. IMPORTS,377270.0,475966.0,488686.0,395310.0,550369.0,447280.0,622040.0,414628.0,283206.0,286438.8660397969,542335.1332602223,420357.5396200724,369208.4127117268,281952.47243701894
JACSONS VENEERS & PANELS P. LTD.,1231510.0,1209332.0,1252395.0,1299036.0,713298.0,494183.0,402515.0,1010443.0,586666.0,604753.2100108477,737715.3479612322,1040824.6384798974,1268549.035822899,590205.5266761195
JAI KRISHNA IMPEX,19420.0,26333.0,44702.0,46550.0,47860.0,46500.0,23700.0,15890.0,10850.0,11832.27484489188,47440.00140191992,15925.512743252984,19421.936011611622,11139.328902883393
JOHN'S UMBRELLA MART,372638.0,188759.0,117823.0,111422.0,149820.0,212447.0,124374.0,215810.0,100767.0,100209.65111450422,150709.41196903223,217747.27336788623,368645.7860452773,102581.38913479717
JOLLYFLEX,30436.0,9698.0,47107.0,12904.0,28726.0,17005.0,29155.0,49747.0,86949.0,87307.4853333331,28660.25436177876,49759.29631000454,30628.50544594202,86320.92699194972
JSW STEEL LTD.,27589266.0,3071038.0,13577540.0,15703120.0,37295890.0,29855740.0,46215050.0,48567572.0,39395830.0,208002273.61162472,260105731.81303063,243320404.79327103,275601519.8411212,237811987.33945033
K.J. ASSOCIATES,298913.0,167005.0,372190.0,248894.0,89240.0,84217.0,24432.0,22880.0,22880.0,22997.94452793364,89733.16522987491,22780.52051524712,299597.2865928975,23179.288292100548
K.M.A. TRADERS,91029.0,1130783.0,1668788.0,2426049.0,3319319.0,2152882.0,2658516.0,1136568.0,175746.0,658535.2465971155,3259907.346412895,1001008.8155032772,0.0,173337.54223654224
K.S MARKETING,1161285.0,3706107.0,2510769.0,3329149.0,2617563.0,1430399.0,576110.0,492437.0,290545.0,0.0,2728617.795669801,473775.5198646967,1107782.5839306,156941.0133894781
K.V.N. IMPEX (P) LTD.,48460709.0,50409835.0,56005509.0,46048054.0,41842562.0,48287034.0,48036733.0,59662101.0,55064744.0,270015332.5588022,326492717.8051429,297134341.6704401,350311327.6222596,295191224.584553
KAIRALI STEELS & ALLOYS P. LTD.,13858939.0,16027600.0,4084373.0,9893173.0,5836970.0,4666595.0,545115.0,287840.0,1203195.0,0.0,1248062.211682805,0.0,7407496.320761682,0.0
KAMAL PIPES P. LTD.,543240.0,622382.0,650235.0,1038140.0,2000143.0,2103589.0,723372.0,926968.0,1964520.0,2273790.844351692,1978139.150645388,926572.5545455434,449939.6167740789,1809887.4170583275
KANAM LATEX INDUSTRIES P. LTD.,101048.0,1653143.0,1076179.0,873887.0,662198.0,926137.0,1431463.0,614827.0,1363853.0,1464054.76326238,671824.596826671,635828.2660367509,72167.20495336062,1384007.9692746154
KARACHIRA COIR MANUFACTURES,323736.0,297337.0,110181.0,166516.0,26000.0,100001.0,73446.0,99645.0,80999.0,82871.06107826917,26584.43838174715,98779.45230937088,324093.89851309016,81366.98978888016
KASHMIR FRUIT BAZAR,23779.0,1035189.0,1894495.0,410407.0,1130604.0,2062298.0,1545692.0,1833692.0,2841852.0,2754696.0579276667,1120893.1965945107,1838549.557883816,55390.81863945143,2790240.422563539
KAVONE TECHNOLOGY P. LTD.,6181.0,22619.0,13864.0,16106.0,23710.0,20864.0,12211.0,14795.0,22415.0,22045.41159749884,23392.768727897223,14867.394127831463,6271.774788571181,22206.2623782271
KCM APPLIANCES P. LTD.,1197042.0,2375092.0,2948200.0,3541347.0,4363325.0,2756548.0,2159690.0,904876.0,1647812.0,769071.4388552068,4120201.3268374414,909423.3189415404,851766.0200192663,1283749.3013524204
KEFCON EXPORTERS,543990.0,688281.0,420890.0,439072.0,437108.0,365845.0,256277.0,210781.0,191152.0,192184.3898003103,443254.9216203159,210872.4985163124,542074.4324985449,194258.86754716953
KELACHANDRA PIPE FITTINGS,911953.0,630624.0,600912.0,997202.0,894056.0,417232.0,84768.0,324300.0,420865.0,412301.3658405336,885731.143419021,332787.55433253123,889040.9946396812,416621.10550003464
KELACHANDRA PIPE INDUSTRIES,2087064.0,2264640.0,2099913.0,2448084.0,2375036.0,1812192.0,2106960.0,2363014.0,2673672.0,2531544.494407438,2309702.820219567,2536194.11189596,2154043.9332460165,2537848.914155519
KELACHANDRA POLYMERS,16115.0,290019.0,273907.0,370576.0,612257.0,177235.0,505574.0,209449.0,273898.0,270480.14118572645,612658.1037979419,211641.3456323648,15312.575065784731,273104.97149933997
KERA FIBERTEX INTERNATIONAL P. LTD.,2180397.0,1948150.0,1281802.0,2118519.0,2274487.0,2428527.0,1755621.0,2732459.0,489181.0,879474.9159474073,2359244.3261300013,2694372.260199627,2226568.9061585604,469427.9501929757
KERALA BALERS LTD.,506927.0,679856.0,491174.0,527940.0,526276.0,476466.0,273818.0,381281.0,347796.0,354215.1350429945,539614.6510927608,380988.5085010199,513113.20595237945,356546.44702352874
KERALA BOOK HOUSE,213870.0,204390.0,184240.0,122020.0,122880.0,50580.0,70530.0,211380.0,171840.0,169959.93896946567,122811.39321565712,209609.3986306237,210922.36592495424,171768.00040002496
KERALA MINERALS AND METALS LTD.,703042.0,631242.0,311874.0,565199.0,573995.0,735569.0,920083.0,407954.0,243239.0,298185.2606279728,572935.0210705897,403327.9164226688,717051.6605225627,243702.38780496476
KITEX GARMENTS LTD.,774734.0,749729.0,1245743.0,1408990.0,1806515.0,408465.0,1148379.0,945806.0,981519.0,937945.9211254404,1772911.999915377,946182.943405088,768004.1015205225,968572.553983421
KOTTARAM GLOBALS,2165020.0,2370248.0,2294954.0,1560216.0,3273092.0,1233792.0,1994246.0,3139513.0,2834861.0,3549317.588290035,3070116.3016734817,3033680.013658812,1896283.5585660893,2857106.8355833353
KSE LTD.,2365454.0,14178417.0,10325262.0,34557015.0,32491673.0,28845816.0,13233045.0,33863324.0,24003517.0,76136711.91141826,32313745.40018812,11753409.551449103,0.0,20808749.77558722
KUNNATHAN CHIP BOARDS P. LTD.,109656.0,559766.0,2290644.0,3211743.0,4555073.0,2489104.0,1688706.0,1699830.0,6381034.0,2243996.084325589,5242028.557125505,1086029.1759173754,2891302.221619658,7525018.185557733
KUNNATHAN WOOD PRODUCTS,4910588.0,7940928.0,5559351.0,3561255.0,4003836.0,2896292.0,1673908.0,877642.0,5857311.0,0.0,0.0,0.0,3346716.817239989,3049916.722817936
KURIAN JACOB & SON,56000.0,1288000.0,1988800.0,3035830.0,6901870.0,8328100.0,15519600.0,9604800.0,3266000.0,5978581.503422359,2558713.868569613,6498718.245050082,0.0,2183838.3383766995
KWALITYWUD INTERNATIONAL,642698.0,1259588.0,1650017.0,1464194.0,1574078.0,1755699.0,1868050.0,1343483.0,1967147.0,1952088.2047780503,1547881.5952763946,1329850.3275052973,617691.7700036925,1866535.5983855587
LABTECH MEDICO P. LTD.,181692.0,114891.0,211819.0,191765.0,278045.0,130643.0,213662.0,317058.0,272154.0,275646.92959717417,279274.9262540488,308280.01055316214,178582.29470497876,273250.98471941
LABX,9078.0,62794.0,70280.0,165603.0,111794.0,17144.0,89944.0,148954.0,159248.0,155902.7052018994,111678.35861570372,149315.45331855147,9131.150873741815,157084.9038442548
LE MARBLE GALLERY PVT LTD,3772515.0,2848924.0,891000.0,717740.0,580554.0,821189.0,962504.0,872394.0,212040.0,2624798.627740872,530513.0933915263,721987.1576256863,3907103.931802631,0.0
LIGHTING ERA,75737.0,61840.0,53180.0,19910.0,17840.0,3535.0,11620.0,4800.0,6610.0,7253.758934065927,17682.939179045537,5194.648022662373,76496.3069982146,6616.700158858147
"LULU INTERNATIONAL SHOPPING MALL (P) LTD.,",557641.0,901517.0,912666.0,1013134.0,2017319.0,1440317.0,1766646.0,1964381.0,1430367.0,1678263.6018134565,2034656.3303264384,2041178.8938880544,510809.7580085252,1407560.4531667822
M & M TRADING COMPANY,191600.0,357410.0,779370.0,18645.0,658542.0,392906.0,147378.0,140600.0,1881550.0,2532756.587993454,669100.9687592896,85095.19257013057,163379.6671974894,1745543.9258257193
M.M. PUBLICATIONS LTD.,8374233.0,9256798.0,6642379.0,6932039.0,4098495.0,2485286.0,2830768.0,2387237.0,613156.0,0.0,115719.81642136764,341621.1478757994,6188270.779151434,2380081.71552943
MAB ENTERPRISES,523324.0,648610.0,886314.0,803472.0,880490.0,572459.0,302132.0,317708.0,321754.0,301293.01199183083,875073.1160152949,315591.4799367227,520280.78247504303,316955.272303256
MADHU JAYANTHI INTERNATIONAL LTD.,74135.0,112688.0,146901.0,220697.0,301170.0,635870.0,791958.0,526625.0,778874.0,752644.0619917539,299706.20429886814,547242.9052158202,81107.11461606855,768718.1267384324
MAHAVIR CHEMICAL INDUSTRIES,619850.0,620970.0,517408.0,709615.0,983758.0,813012.0,443080.0,470725.0,554420.0,536798.9309221559,994280.845213772,481446.21556818055,630297.243494639,552205.4866495881
MALABAR EQUIPMENTS & GENERAL TRADER LTD.,257523.0,229324.0,43373.0,71967.0,77610.0,47126.0,127421.0,74315.0,195202.0,193043.3692061572,76787.2604896553,73863.70932409586,256916.03605070565,192519.0081006931
MALABAR EXPORTS,95813.0,96936.0,23105.0,197051.0,196535.0,156148.0,24697.0,81649.0,156850.0,155639.81106603253,197784.445119318,82954.45746486046,94860.30908392978,156909.7503385868
MALABAR EXTRUSIONS (P) LTD.,4670.0,1057613.0,2951895.0,2840807.0,4873656.0,5574916.0,4784118.0,6276113.0,7436612.0,1613735.858251067,4319421.617938632,7046914.235317305,2701857.028611187,9338244.571824443
MALAYALA MANORAMA CO. LTD.,72235810.0,83544014.0,79861789.0,73190689.0,71278324.0,46301847.0,42235332.0,52470462.0,48909379.0,270015332.5588022,326492717.8051429,297134341.6704401,350311327.6222596,295191224.584553
MALWA CERAMICS P. LTD.,4986315.0,2737989.0,3505148.0,751660.0,3165896.0,2442274.0,1542838.0,557840.0,502920.0,0.0,3904314.7940982543,534647.8672774967,5405186.050754759,1995425.3505196578
MAMPARAMBIL POLYMERS,101476.0,152138.0,126697.0,228147.0,202802.0,177508.0,25940.0,77824.0,53410.0,52011.17569869599,204231.80173259505,76347.61184474759,101530.45245836012,53061.209043493836
MAMPILLY PLYWOOD INDUSTRIES,28000.0,426972.0,129410.0,67767.0,315761.0,520934.0,921732.0,394642.0,186244.0,211118.5729869804,317701.4799241984,398543.3557817139,30749.719955798893,198164.34850345153
MANE KANCOR INGREDIENTS LTD.,2116956.0,2126676.0,2240221.0,3289834.0,3546627.0,2561546.0,2655176.0,3365453.0,2040565.0,1692261.6381852492,3264012.9569165623,3269525.5454363045,1870094.3598772024,2107144.4333269903
MAR LOUIS BOOK CENTRE,34299.0,41781.0,105074.0,49068.0,20230.0,6000.0,5023.0,32713.0,39276.0,38600.34253537347,20346.77846780205,32266.26671866845,33989.315807353014,39307.0051609236
MARICO  LTD.,1544050.0,1968496.0,3075125.0,7951823.0,6552581.0,7748766.0,8652832.0,5700531.0,4089675.0,0.0,8250162.349999678,5457203.721930886,1646157.442941065,3034845.637939467
MATHESON BOSANQUET ENTERPRISES LTD.,259048.0,291126.0,463098.0,294825.0,210963.0,113915.0,89050.0,121668.0,41849.0,42009.33145446126,211487.89488983568,123033.44248849986,257927.97690639776,41859.86179610159
MATHEWSONS EXPORTS & IMPORTS,24114.0,13419.0,16301.0,2103.0,9273.0,5770.0,5787.0,25232.0,15096.0,14680.496065296124,9057.214360438602,25190.644423582635,24021.079957796814,14448.619298199852
MATHRUBHUMI PRINTING & PUBLISHING CO. LTD.,41009225.0,45336230.0,43037251.0,45485283.0,30188649.0,24111020.0,18907546.0,17098072.0,24050694.0,270015332.5588022,326492717.8051429,297134341.6704401,350311327.6222596,295191224.584553
MATRIX DISTRIBUTION HOUSE (P) LTD ,10203.0,19668.0,13844.0,21181.0,34082.0,13797.0,23397.0,23467.0,10094.0,10777.089490712617,34475.32096241318,23479.73320179167,10400.77743308512,10235.2707122668
MAYITHARA HOME DECOR,158890.0,191284.0,162849.0,243874.0,264437.0,141192.0,93161.0,71528.0,275378.0,272485.8597776309,260637.29170376348,71440.40844079826,159673.37022780368,277444.17612023087
MOHAMEDENS TIMBER CORPORATION,2430211.0,357040.0,1522270.0,1816235.0,737775.0,1083605.0,1179494.0,743145.0,579510.0,0.0,846836.8484661538,757452.9314461048,2302853.2981568626,514764.9039578361
MOOTHEDAN OVERSEAS,96634.0,104264.0,44347.0,49238.0,21262.0,17973.0,11858.0,9580.0,29152.0,29853.517142845827,21552.78666642269,10013.56553619119,97129.81479342186,31188.256627680912
MRF LTD.,45556088.0,43804782.0,39425306.0,34384222.0,30266270.0,21826785.0,20449456.0,14035044.0,18340523.0,270015332.5588022,326492717.8051429,297134341.6704401,350311327.6222596,295191224.584553
MUNDACKAL RUBBERS,182014.0,228554.0,217820.0,269263.0,43960.0,45940.0,50725.0,66740.0,47110.0,47168.271581015295,44217.67300688502,67211.07195456409,186122.12676086012,47402.13918856012
NANOTECH PRINTING INKS INDIA P. LTD.,142612.0,152270.0,133898.0,104337.0,74784.0,37392.0,36360.0,49010.0,12500.0,12065.48281420344,75073.04328801243,48725.86207395925,144754.0746238349,12595.432433830098
NATURAL WOOD & VENEERS LTD.,1112461.0,84083.0,374038.0,278871.0,172419.0,94162.0,85880.0,20952.0,64511.0,60181.16316593442,174078.20060200244,22662.79257194106,1099875.6021390152,64973.01427832874
NEEMA MEDINEEDS,57169.0,177678.0,235020.0,125457.0,74312.0,191591.0,8972.0,4673.0,14490.0,13921.70163166204,75073.04328801243,5020.8257616572255,57590.04374548473,14295.663341548716
NEW INDIA ENGINEERING STORES,341178.0,352999.0,419740.0,427641.0,278895.0,394186.0,665807.0,566011.0,236042.0,246029.2338129264,282195.54976839235,575475.2439685477,348283.64593340235,240130.91069140212
NIMACO ENTREPRISES,67474.0,137094.0,108522.0,124296.0,81425.0,57499.0,37811.0,50128.0,27856.0,28091.765081689824,81005.6477327782,49795.19742937723,69278.38635486376,27757.547581134906
NISHANT EXPORT,2423678.0,3064213.0,2657708.0,1950583.0,2976126.0,3024943.0,3251986.0,3279116.0,4112168.0,5457437.953519311,2741772.2462949464,3566139.85690302,2261884.299878796,3477936.1264234167
NITTA GELATIN INDIA LTD.,252243.0,246658.0,338283.0,65921.0,391486.0,824120.0,2324799.0,1864964.0,2524569.0,1939154.806957639,350814.2838535038,1840617.2893589083,200997.83844711023,2601441.6512922207
NORATEL INDIA POWER COMPONENTS P. LTD.,1176472.0,904047.0,1220486.0,1231641.0,1509365.0,916783.0,1716785.0,1612847.0,220125.0,721815.2112603837,1497938.1651135855,1522452.8709286917,1153074.1522105385,215652.61041140903
NR SECURITY SYSTEMS,17838.0,27636.0,47897.0,108419.0,123322.0,29215.0,36940.0,81800.0,61516.0,60867.5683794018,122735.66666928463,81588.30151072875,18152.19842007098,61238.01563537747
OCEAN TRADERS,34983.0,64069.0,89450.0,40613.0,33036.0,3723.0,25195.0,14972.0,16139.0,15944.14183434112,33166.39139255808,14867.394127831463,34814.357650792044,15875.337125503023
OMEGA HOME DECORS,2956563.0,4439624.0,4743498.0,6560966.0,8140548.0,8200477.0,5562001.0,6470035.0,5947325.0,1509641.051742557,5875688.952641273,5889394.339398773,2593344.412526939,6108672.858970934
ORCHID ENTERPRISES,20282.0,28612.0,39567.0,20004.0,43918.0,29811.0,52844.0,33357.0,57413.0,58840.23501751163,44051.54789220743,33516.02133336922,20536.346978142272,58212.27579814664
ORIENTAL TRADERS,27560.0,696274.0,478044.0,161633.0,52974.0,893570.0,1358039.0,1341830.0,1292668.0,881670.7631375333,51341.433711652906,1310390.735057869,14393.85422606738,1260537.285625346
P. J. JOHNSONS FRUIT CO. P. LTD.,2671578.0,6062890.0,3671737.0,2858044.0,2114374.0,783422.0,1547026.0,2390650.0,3930632.0,3342961.056953872,2631604.4113538093,3214845.351239328,3959385.09657738,4457207.250036651
P.U. CHEMICALS P. LTD.,37440.0,457206.0,180074.0,70320.0,669022.0,1054680.0,820647.0,845258.0,123649.0,122245.14072206052,680495.3128642102,859894.4721081075,32327.576187639923,98605.6876418499
PALLIPPADAN ENTERPRISES,345040.0,79710.0,103931.0,414260.0,395681.0,287680.0,20200.0,21210.0,42168.0,43076.00976414561,399195.76355681417,21637.902221215965,368062.5724726802,41581.392896795776
PANANCHIKKAL TRADERS,80092.0,95300.0,154254.0,166597.0,63674.0,63883.0,62987.0,63056.0,25570.0,25841.39546062459,63210.411380652266,62522.16280229898,80867.02835337131,25574.428646348748
PARAMOUNT INTERNATIONAL,21688.0,31550.0,29136.0,2842.0,16945.0,14307.0,41409.0,24242.0,23975.0,24157.01459484958,17613.213630817245,24232.605225951946,21710.94513317361,24135.24856280594
PARKA INTERNATIONAL,466960.0,783550.0,887691.0,759223.0,625653.0,350198.0,524021.0,384920.0,420335.0,389501.0001005389,627423.7026479335,385184.9254226636,458973.46990795113,420476.97845874354
PARRISONS GROUP,27500000.0,70295000.0,43903790.0,3981002.0,14806870.0,4959926.0,19005490.0,44992000.0,13934280.0,97150375.88075805,46065480.55319768,56258138.15656407,63125197.45220549,40393818.389430195
PEEKAY ROLLING MILLS (P) LTD.,13676440.0,23055720.0,14194560.0,17142467.0,15389407.0,16370913.0,18559171.0,19579530.0,6890155.0,59439158.42674448,16344535.297432438,11189334.292107278,17360316.022092585,5012725.630299084
PEEKAY STEEL CASTINGS P. LTD.,11042813.0,8734868.0,6253512.0,14431110.0,19008265.0,12038572.0,12196605.0,12295246.0,16528795.0,63980784.6760755,24769098.28837877,6774269.172310699,101467.29494487162,19695301.303732697
PENINSULAR TRADERS,1119116.0,1286676.0,984414.0,407222.0,50200.0,108216.0,54216.0,54324.0,115500.0,74952.78434466185,42240.28452519471,45270.40492631178,1144304.633611636,114568.53944771909
PERUMANA TRADING P. LTD.,27968.0,29957.0,26652.0,21979.0,34562.0,17544.0,2316.0,13115.0,10854.0,11832.27484489188,34475.32096241318,13021.952006938844,27845.215954956017,11139.328902883393
PHILIPS CARBON BLACK LTD.,114448865.0,123638836.0,151497450.0,154023720.0,111259780.0,99144480.0,117583410.0,144377570.0,138949090.0,270015332.5588022,326492717.8051429,297134341.6704401,350311327.6222596,295191224.584553
PLANT LIPIDS P. LTD.,9379090.0,11990845.0,9590303.0,8710000.0,11805482.0,10462682.0,10314386.0,9324931.0,5249522.0,0.0,8719602.363007741,9243383.343747327,8720677.392465081,4465161.212548417
PODDAR GLOBAL LTD.,198742.0,5926633.0,10891721.0,5325092.0,13016604.0,13023053.0,11900745.0,5193640.0,6322454.0,0.0,8383613.516781223,7589344.42586248,0.0,7963603.661335447
POLY PIPES INDIA (P) LTD,217296.0,560736.0,1256289.0,1551620.0,10530226.0,12345808.0,4519176.0,3613972.0,3382360.0,0.0,5767751.72697853,2150048.37668005,0.0,3439692.641221771
POLY-GUARDS EQUIPMENTS AND TOOLS P. LTD.,36541.0,30013.0,49074.0,89481.0,50894.0,106913.0,92016.0,93651.0,35225.0,35147.59650564539,50840.98976476264,92999.17203043944,35275.86987996828,35242.61165745221
POLYON INDUSTRIES  ,53120.0,98024.0,94374.0,561756.0,1112668.0,1358024.0,1923508.0,2753996.0,4840444.0,3666389.069925946,1031077.5213315348,2655783.8253418542,0.0,5074553.084990814
PONNORE ENTERPRISES LLP,1196513.0,2031492.0,3234285.0,1854126.0,3311086.0,2015653.0,1737546.0,1682701.0,967135.0,1696766.405807686,3250978.747865404,1733089.8436131068,1162729.983179902,951268.0335862244
POOPPALLY COIR MILLS,120797.0,236214.0,146915.0,126506.0,98010.0,149923.0,232541.0,197105.0,175900.0,177739.52215983285,98174.919307477,195596.82078217604,120999.79580824156,178519.1237582114
PRABHA SPECIALITIES,3382810.0,3980936.0,5700830.0,9416002.0,6944840.0,5584461.0,9528665.0,273820.0,554100.0,0.0,7904188.72419451,624561.1561551832,5882880.198742982,169859.69094770972
PREMIER TIMBERS,433619.0,173190.0,18687.0,422199.0,421877.0,697973.0,256463.0,24956.0,27867.0,66828.11349166196,421008.5917917355,32164.67307706605,430568.2175452299,27534.287041037176
