Importers,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028
SPA ZONE,61580.0,72681.0,50629.0,17700.0,55097.0,40806.0,26515.0,26515.0,26515.0,26515.000000000327,26515.00000000045,40805.99999999998,55096.999999999,55096.99999999888
SPAAD IMPEX,29031.0,29031.0,29031.0,29031.0,29031.0,29031.0,29031.0,29031.0,29031.0,29031.000000000226,29031.00000000034,29030.999999999884,29030.99999999898,29030.999999998807
SPACE MARKETING,60480.0,60480.0,60480.0,60480.0,60480.0,148190.0,137970.0,120050.0,120050.0,120050.00000000012,120050.0000000002,148189.99999999965,60479.9999999991,60479.99999999882
SPACIO IMPEX,30660.0,30660.0,30660.0,30660.0,30660.0,30660.0,30660.0,30660.0,30660.0,30660.000000000226,30660.00000000033,30659.99999999988,30659.999999998985,30659.999999998814
SPACIO TILES AND SANITARIES P.  LTD,2379.0,2379.0,2379.0,2379.0,2379.0,2379.0,2379.0,2379.0,2379.0,2379.0000000002324,2379.0000000003483,2378.999999999883,2378.999999998955,2378.99999999878
SPACIO VENTURES LLP,2414.0,1996.5,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0000000002324,1579.0000000003483,1578.9999999998845,1578.999999998954,1578.9999999987797
SPACKLERS PROJECTS INTERNATIONAL,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0000000002324,3300.000000000348,3299.999999999883,3299.999999998956,3299.9999999987813
SPAN AQUATIC PRODUCTS,426681.0,426681.0,426681.0,426681.0,426681.0,426681.0,426681.0,700116.0,60180.0,60180.00000000006,60180.00000000017,426680.99999999936,426680.9999999992,426680.99999999907
SPANAIR,1355.0,1355.0,1483.0,1471.6,1460.2,1448.8,1437.4,1426.0,1426.0,1426.0000000002326,1426.0000000003488,1448.7999999998833,1460.1999999989537,1460.1999999987793
SPANILA SANITARY WARE,247352.0,223360.0,309985.0,295954.0,97745.0,97745.0,97745.0,97745.0,97745.0,97745.00000000004,97745.00000000006,97744.99999999952,97744.99999999916,97744.99999999882
SPARE AND CARE,1610.0,1610.0,1610.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.000000000231,2850.0000000003474,2849.9999999998845,2849.999999998955,2849.99999999878
SPARROW FITNESS AND LED PVT LT,9090.0,9090.0,9090.0,9090.0,9090.0,9090.0,9090.0,9090.0,9090.0,9090.000000000233,9090.000000000347,9089.999999999882,9089.999999998963,9089.999999998789
SPARSTER MEDICAL DAE,1053.0,1292.0,1531.0,1531.0,1531.0,1531.0,1531.0,1531.0,1531.0,1531.0000000002326,1531.000000000349,1530.9999999998831,1530.999999998954,1530.999999998779
SPAZIO DESIGNER HOMES PVT.LTD,10896.0,15210.0,15210.0,15210.0,15210.0,15210.0,15210.0,15210.0,15210.0,15210.000000000233,15210.000000000347,15209.99999999988,15209.999999998969,15209.999999998792
"SPB NEW ALLOY STEEL PRIVATE LTD,",47300.0,47300.0,47300.0,47300.0,47300.0,47300.0,47300.0,47300.0,47300.0,47300.00000000023,47300.000000000335,47299.99999999987,47299.99999999901,47299.99999999883
SPEAR LUBRICANTS INDIA P. LTD.,16765.0,16765.0,16765.0,16765.0,16765.0,16765.0,16765.0,16765.0,16765.0,16765.00000000023,16765.000000000342,16764.999999999887,16764.99999999897,16764.999999998796
SPECIAL COATINGS,15487.0,15487.0,14237.0,14237.0,14237.0,14237.0,14237.0,14237.0,14237.0,14237.00000000023,14237.000000000344,14236.999999999884,14236.999999998963,14236.99999999879
SPECIALITY PAPER & BOARDS P. LTD.,155609.0,155609.0,155609.0,155609.0,155609.0,155609.0,155609.0,155609.0,155609.0,155609.0000000002,155609.0000000003,155608.99999999988,155608.99999999913,155608.99999999895
SPECTRA IMPEX,16330.0,16330.0,16330.0,16330.0,16330.0,16330.0,23320.0,25635.0,27520.0,27520.00000000022,27520.000000000327,16329.999999999876,16329.999999998976,16329.999999998794
SPECTRA PLAST INDIA P. LTD.,15950.0,15950.0,15950.0,15950.0,15950.0,15950.0,15950.0,15950.0,15950.0,15950.00000000023,15950.000000000342,15949.999999999884,15949.999999998969,15949.999999998794
SPECTRUM GLASS SOLUTIONS,5600.0,5600.0,5600.0,5600.0,3310.0,3580.0,3580.0,3580.0,3580.0,3580.0000000002296,3580.000000000344,3579.99999999988,3309.9999999989573,3309.9999999987804
SPECTRUM IMPEX,4730.0,4730.0,4730.0,4730.0,4730.0,4730.0,4730.0,4730.0,4730.0,4730.000000000232,4730.000000000347,4729.999999999883,4729.999999998958,4729.999999998783
SPECTRUM SUPPLYCHAIN SOLUTIONS P. LTD.,59490.0,59490.0,59490.0,59490.0,59490.0,59490.0,59490.0,59490.0,59490.0,59490.00000000022,59490.00000000033,59489.99999999988,59489.99999999902,59489.999999998836
SPECULA FAB LLP,13680.0,13680.0,13680.0,13680.0,13680.0,13680.0,13680.0,13680.0,13680.0,13680.00000000023,13680.000000000344,13679.999999999882,13679.999999998969,13679.999999998792
SPEED LUBRICANT & GREASE TRADING,27290.0,27290.0,27290.0,27290.0,27290.0,27290.0,27290.0,27290.0,29410.0,29410.000000000226,29410.00000000034,27289.99999999988,27289.999999998985,27289.999999998807
SPEED MARINE,605.0,7274.0,2475.0,2475.0,2475.0,2475.0,2475.0,2475.0,2475.0,2475.000000000237,2475.000000000354,2474.999999999887,2474.999999998957,2474.99999999878
SPEED WOOD INDUSTRIES,29337.0,29337.0,36911.33,44485.67,52060.0,215495.0,108060.0,108060.0,108060.0,108060.00000000007,108060.0000000002,215494.99999999945,52059.99999999911,52059.99999999881
SPELL IMPORT & EXPORT,2980.0,2980.0,2980.0,10190.0,24130.0,17191.0,12244.0,4900.0,4900.0,4900.000000000253,4900.000000000386,17190.99999999993,24129.99999999896,24129.999999998807
SPERO,603.0,603.0,603.0,603.0,603.0,603.0,603.0,603.0,603.0,603.0000000002327,603.000000000349,602.9999999998836,602.999999998953,602.9999999987783
SPG CORPORATION (P) LTD.,64744.0,64744.0,64744.0,130591.0,65039.0,43336.0,21633.0,43219.0,43219.0,43219.00000000013,43219.00000000026,43335.99999999991,65038.99999999901,65038.99999999881
SPICE RESIDENCY,2274.0,2274.0,2274.0,2274.0,2274.0,2274.0,2274.0,2274.0,2274.0,2274.0000000002324,2274.0000000003483,2273.999999999883,2273.999999998955,2273.9999999987804
SPICE WORLD,6492.0,6492.0,6492.0,6492.0,6492.0,6492.0,6492.0,6492.0,6492.0,6492.000000000232,6492.0000000003465,6491.9999999998845,6491.99999999896,6491.999999998785
SPICEOR BIONUTRALITES P. LTD.,9054.0,9054.0,9054.0,9054.0,9054.0,9054.0,9054.0,9054.0,4013.0,4013.000000000233,4013.000000000349,9053.99999999988,9053.99999999896,9053.999999998785
SPIKTEL TECHNOLOGIES P. LTD.,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0000000002328,241.0000000003492,240.9999999998836,240.9999999989525,240.9999999987779
SPIKTEL TECHNOLOGIES PVT LTD.,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0000000002324,2314.0000000003483,2313.999999999884,2313.999999998955,2313.9999999987804
SPINNER EXTRUSIONS P. LTD.,112554.0,112554.0,112554.0,112554.0,112554.0,112554.0,112554.0,112554.0,112554.0,112554.0000000002,112554.0000000003,112553.99999999988,112553.99999999908,112553.9999999989
SPINNER MARKETING,54596.0,54596.0,54596.0,54596.0,54596.0,54596.0,54596.0,54596.0,54596.0,54596.00000000023,54596.000000000335,54595.99999999988,54595.99999999901,54595.999999998836
SPION INDIA MARKETING,21610.0,21610.0,21610.0,21610.0,21610.0,21610.0,21610.0,21610.0,21610.0,21610.00000000023,21610.000000000346,21609.99999999988,21609.999999998978,21609.9999999988
SPLASH INTERNATIONAL,20108.0,20108.0,20108.0,20108.0,20108.0,20108.0,20108.0,20108.0,20108.0,20108.00000000023,20108.000000000346,20107.99999999988,20107.99999999897,20107.999999998796
SPLENDID INDIA,9703.0,9703.0,9703.0,9703.0,9703.0,9703.0,9703.0,9703.0,9703.0,9703.000000000233,9703.000000000346,9702.999999999884,9702.999999998963,9702.999999998789
SPM INTERNATIONAL.,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.00000000022,80000.00000000032,79999.9999999999,79999.99999999904,79999.99999999886
SPORTS AUTHORITY OF INDIA,23620.0,23620.0,23620.0,23620.0,23620.0,23620.0,23620.0,23620.0,23620.0,23620.00000000023,23620.000000000346,23619.99999999988,23619.99999999898,23619.999999998803
SPOT LAND DEVELOPERS LLP,24130.0,24130.0,24130.0,24130.0,24130.0,24130.0,24130.0,28710.0,7691.0,7691.00000000023,7691.000000000346,24129.99999999987,24129.999999998967,24129.9999999988
SPP POLYPACK P.LTD.,50688.0,50688.0,50688.0,50688.0,50688.0,50688.0,50688.0,50688.0,50688.0,50688.00000000023,50688.000000000335,50687.99999999988,50687.99999999901,50687.999999998836
SPRING BROOKE RESORTS,4140.0,4140.0,4140.0,4140.0,4140.0,2960.5,1781.0,1781.0,1781.0,1781.0000000002344,1781.000000000352,2960.499999999887,4139.999999998956,4139.999999998783
SPRING FIELD VILLAS & APARTMENTS,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0000000002324,2910.0000000003483,2909.9999999998827,2909.999999998956,2909.9999999987813
SPRINGFIELD COOL HUB P. LTD.,15513.0,15513.0,15513.0,64339.0,113165.0,34394.0,79710.0,12129.0,12129.0,12129.000000000347,12129.000000000522,34394.00000000024,113164.99999999897,113164.99999999891
SQUARE ASSOCIATES,2880.0,2470.0,2060.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0000000002328,1650.0000000003486,1649.9999999998838,1649.9999999989543,1649.99999999878
SQUARE TECH TRADERS,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,26310.0,26310.0,26310.0,26310.00000000023,26310.00000000034,26999.99999999988,26999.999999998985,26999.99999999881
SQUAREZ TILES & STONE,62670.0,62670.0,62670.0,62670.0,62670.0,62670.0,62670.0,62670.0,62670.0,62670.00000000022,62670.00000000032,62669.99999999988,62669.99999999903,62669.99999999885
SRA INTERNATIONAL EXPORT & IMPORT,4060.0,4060.0,4060.0,4060.0,4060.0,4060.0,4060.0,4060.0,4060.0,4060.000000000232,4060.0000000003474,4059.999999999882,4059.999999998957,4059.999999998782
SREE  LEKSHMI CASHEW EXPORTERS,101780.0,101780.0,101780.0,101780.0,101780.0,101780.0,101780.0,101780.0,101780.0,101780.00000000022,101780.0000000003,101779.99999999988,101779.99999999908,101779.9999999989
SREE BALAJI INTERNATIONAL,336432.0,336432.0,336432.0,336432.0,336432.0,336432.0,336432.0,336432.0,336432.0,336432.0000000002,336432.00000000023,336431.9999999998,336431.9999999993,336431.9999999991
SREE BHADRA INT'L. TRADING COMPANY P. LTD.,19890.0,19890.0,17695.0,15500.0,12540.0,12540.0,12540.0,12540.0,12540.0,12540.000000000233,12540.000000000344,12539.999999999882,12539.99999999897,12539.999999998794
SREE BHADRA INTERNATIONAL TRADING COMPANY,7920.0,7920.0,7920.0,7920.0,7920.0,7920.0,7920.0,7920.0,7920.0,7920.000000000231,7920.000000000346,7919.999999999883,7919.99999999896,7919.999999998787
SREE BHAGAVATHY INDUSTRIES,306.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0000000002328,306.00000000034913,305.9999999998836,305.9999999989526,305.999999998778
SREE CHITRA TIRUNAL INSTITUTE FOR MEDICA,248.0,248.0,248.0,244.0,5193.0,10142.0,15091.0,16204.0,17317.0,17317.000000000222,17317.00000000033,10141.999999999867,5192.999999998964,5192.999999998781
SREE DEEPAM EXPORTS,86075.0,80375.0,52440.0,5570.0,5570.0,5570.0,5570.0,5570.0,5570.0,5570.000000000281,5570.000000000368,5569.999999999895,5569.999999998985,5569.999999998826
SREE DHANALAKSHMI CASHEW EXPORTS   P. LTD.,100220.0,100220.0,100220.0,100220.0,100220.0,100220.0,100220.0,100220.0,100220.0,100220.00000000022,100220.0000000003,100219.99999999988,100219.99999999908,100219.9999999989
SREE DURGA CASHEW FACTORY,2514493.0,876793.0,67460.0,67460.0,67460.0,67460.0,67460.0,67460.0,67460.0,67459.99999999942,67459.99999999901,67460.00000000226,67459.99999999903,67459.99999999983
SREE ENTERPRISES,14950.0,14950.0,14950.0,14950.0,14950.0,14950.0,14950.0,14950.0,14950.0,14950.00000000023,14950.000000000344,14949.99999999988,14949.999999998969,14949.999999998792
SREE GANESH IMPORTERS,52340.0,28520.0,28520.0,28520.0,28520.0,28520.0,28520.0,28520.0,28520.0,28520.00000000021,28520.00000000032,28519.99999999989,28519.99999999898,28519.999999998814
SREE GOKULAM EXPORTS & IMPORTS INDIA P. LTD.,13290.0,39232.0,37300.0,14220.0,12430.0,12430.0,12430.0,12430.0,12430.0,12430.000000000267,12430.000000000377,12429.999999999847,12429.99999999898,12429.999999998796
SREE GOKULAM HEALTHCARE PVT LTD ,7607.0,1882.0,5904.0,10763.0,4250.0,4125.0,4000.0,4000.0,4000.0,4000.000000000218,4000.000000000333,4124.999999999877,4249.999999998957,4249.999999998779
"SREE GOKULAM HOTEL (INDIA) P. LTD.,",46550.0,46550.0,46550.0,46550.0,46550.0,46550.0,46550.0,46550.0,46550.0,46550.00000000023,46550.000000000335,46549.99999999987,46549.99999999901,46549.999999998836
SREE INTERNATIONAL TRADERS,55590.0,90866.0,26157.0,26157.0,26157.0,26157.0,26157.0,26157.0,26157.0,26157.000000000266,26157.00000000037,26156.999999999967,26156.999999999,26156.99999999882
SREE JAGATHGURU TEXTILES MILL,10520.0,10520.0,10520.0,10520.0,10520.0,10520.0,10520.0,10520.0,10520.0,10520.000000000233,10520.000000000346,10519.999999999882,10519.999999998963,10519.999999998789
SREE KRISHNA CASHEWS,165044.0,296377.5,427711.0,427711.0,427711.0,427711.0,427711.0,427711.0,427711.0,427711.0000000002,427711.0000000002,427710.99999999953,427710.9999999995,427710.9999999992
SREE LAKSHMI CASHEW COMPANY,383620.0,1614765.0,761670.0,67447.0,67447.0,67447.0,67447.0,67447.0,67447.0,67447.0000000018,67447.00000000176,67446.99999999996,67446.99999999965,67446.99999999916
SREE LAKSHMI IMPEX,23520.0,23520.0,23520.0,23520.0,54027.0,84534.0,84534.0,84534.0,84534.0,84534.0000000002,84534.00000000029,84533.99999999981,54026.99999999903,54026.999999998836
SREE LAKSHMI TIMBERS AND FLOORINGS,285220.0,285220.0,28500.0,55988.0,118420.0,118420.0,118420.0,118420.0,118420.0,118420.00000000028,118420.00000000038,118420.00000000038,118419.99999999908,118419.99999999901
SREE LAKSHMI TRADERS,275000.0,275000.0,275000.0,275000.0,275000.0,2942500.0,5005000.0,5382170.0,6187500.0,6187499.999999994,6187499.99999999,2942499.9999999898,275000.0000000038,274999.999999998
SREE MEENAKSHI AGENCY,269438.0,269438.0,269438.0,269438.0,269438.0,269438.0,269438.0,269438.0,269438.0,269438.0000000002,269438.00000000023,269437.99999999994,269437.99999999924,269437.99999999907
SREE MEENAKSHMI SUNDARAM TEXTILES,9100.0,9100.0,9100.0,9100.0,9100.0,9100.0,9100.0,9100.0,9100.0,9100.000000000233,9100.000000000347,9099.999999999882,9099.999999998963,9099.999999998789
SREE MONITORRING SOLUTIONS,1046.0,1046.0,1046.0,1046.0,1046.0,1046.0,1046.0,1046.0,1046.0,1046.0000000002326,1046.0000000003488,1045.9999999998838,1045.9999999989534,1045.9999999987785
SREE MOOKAMBIKA CASHEW COMPANY,84075.0,84075.0,84075.0,84075.0,84075.0,84075.0,84075.0,84075.0,84075.0,84075.00000000022,84075.00000000032,84074.99999999987,84074.99999999904,84074.99999999886
SREE NARAYAN OFFSET PRESS ,50918.0,50918.0,50918.0,50918.0,50918.0,50918.0,50918.0,50918.0,50918.0,50918.00000000023,50918.000000000335,50917.99999999988,50917.99999999901,50917.999999998836
SREE NARAYANA PRINTING WORKS,22000.0,92147.67,162295.33,232443.0,164933.0,164933.0,164933.0,164933.0,164933.0,164933.0000000001,164933.0000000002,164932.99999999965,164932.99999999916,164932.99999999884
SREE PARVATHY CASHEW COMPANY,102060.0,119165.0,104345.0,89525.0,50535.0,49600.0,49443.33,49286.67,49130.0,49130.00000000023,49130.00000000031,49599.99999999984,50534.99999999904,50534.999999998836
SREE RAGAVENDRAA TRADERS,27100.0,27100.0,27100.0,27100.0,27100.0,27100.0,27100.0,54200.0,27100.0,27100.000000000207,27100.00000000032,27099.999999999847,27099.99999999898,27099.9999999988
SREE RAM ENTERPRISES,227210.0,548693.0,48960.0,48960.0,48960.0,48960.0,48960.0,48960.0,48960.0,48960.00000000051,48960.00000000063,48960.000000000495,48959.99999999916,48959.99999999893
SREE SAKTHI PAPER MILLS LTD.,31023257.0,12839512.0,12839512.0,12839512.0,12839512.0,12839512.0,12839512.0,12839512.0,12839512.0,12839511.999999989,12839511.99999998,12839512.000000011,12839512.000000011,12839512.00000002
SREE SAKTHI TRADERS,141540.0,141540.0,141540.0,141540.0,141540.0,1387810.0,700240.0,39400.0,39400.0,39399.99999999975,39399.99999999993,1387809.9999999967,141539.99999999962,141539.99999999875
SREE SARAVANA ENGINEERING BHAVANI P. LTD.,276940.0,276940.0,276940.0,276940.0,276940.0,276940.0,276940.0,276940.0,276940.0,276940.0000000002,276940.00000000023,276939.9999999998,276939.9999999993,276939.99999999907
SREE SASTHA PRINTERS,1145.0,1145.0,1145.0,3572.5,6000.0,6000.0,6000.0,6000.0,6000.0,6000.000000000231,6000.000000000348,5999.999999999887,5999.999999998956,5999.999999998782
"SREE SUMANGALA METALS AND INDUSTRIES P, LTD.",20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.00000000023,20000.000000000346,19999.999999999887,19999.99999999897,19999.999999998796
SREE VAAS ROOFING P. LTD.,51952.0,51952.0,51952.0,51952.0,51952.0,51952.0,51952.0,51952.0,51952.0,51952.00000000023,51952.000000000335,51951.99999999989,51951.99999999902,51951.999999998836
SREE VINAYAKA TRADERS,104047.0,104047.0,104047.0,48350.0,48350.0,48350.0,48350.0,48350.0,48350.0,48350.00000000029,48350.00000000037,48349.99999999984,48349.99999999903,48349.99999999886
SREEDHAREEYAM AYURVEDIC GAVESHANA  KENDRAM,225374.0,225374.0,225374.0,225374.0,225374.0,225374.0,225374.0,225374.0,225374.0,225374.0000000001,225374.00000000023,225373.99999999985,225373.9999999992,225373.999999999
SREEKOVIL AGENCIES P. LTD.,25295.0,75840.0,50570.0,126405.0,126405.0,126405.0,126405.0,126405.0,126405.0,126405.00000000016,126405.0000000003,126404.99999999994,126404.99999999904,126404.99999999884
SREEKRISHNA CASHEW TRADERS,59770.0,59770.0,59770.0,59770.0,59770.0,59770.0,59770.0,59770.0,59770.0,59770.00000000022,59770.00000000033,59769.99999999988,59769.99999999902,59769.999999998836
SREELAKSHMI CASHEW EXPORTS,2595000.0,2595000.0,2595000.0,2595000.0,2595000.0,1026000.0,1026000.0,1026000.0,1026000.0,1026000.000000002,1026000.0000000026,1026000.0000000048,2595000.0000000005,2595000.000000002
SREELAKSHMI HOSPITALITY INTERIO P. LTD.,2188.0,3183.0,3183.0,3183.0,3183.0,3183.0,3183.0,3183.0,3183.0,3183.000000000233,3183.000000000349,3182.999999999883,3182.999999998956,3182.9999999987813
SREELAKSHMI IMPEX,61793.0,61793.0,61793.0,37803.0,45412.0,53021.0,60630.0,51700.0,42770.0,42770.00000000025,42770.00000000034,53020.99999999984,45411.999999999,45411.999999998836
SREELAKSHMI TIMBERS  & FLOORINGS,64517.0,64517.0,64517.0,400228.0,158575.0,623275.0,623275.0,623275.0,623275.0,623274.999999999,623274.9999999988,623274.9999999984,158574.99999999956,158574.99999999854
SREELEKSHMI CASHEW ENTERPRISES P. LTD.,123662.0,123662.0,123662.0,123662.0,123662.0,123662.0,123662.0,123662.0,123662.0,123662.0000000002,123662.00000000028,123661.99999999984,123661.99999999908,123661.99999999891
SREELEKSHMI CASHEW EXPORTERS,513000.0,513000.0,513000.0,513000.0,513000.0,513000.0,513000.0,513000.0,513000.0,513000.0000000001,513000.0000000001,512999.9999999998,512999.99999999953,512999.9999999993
SREELEKSHMI CASHEW EXPORTS,391140.0,542802.5,694465.0,846127.5,997790.0,1026000.0,1026000.0,1026000.0,1026000.0,1026000.0,1026000.0,1025999.9999999997,997790.0,997789.9999999997
SREENARAYANA PRINTING WORKS,23488.0,28155.33,32822.67,37490.0,37490.0,37490.0,37490.0,37490.0,37490.0,37490.00000000022,37490.000000000335,37489.99999999987,37489.99999999898,37489.99999999881
SREERAMA ROLLER FLOUR MILLS,9750.0,9750.0,9750.0,9750.0,9750.0,9750.0,9750.0,9750.0,9750.0,9750.000000000233,9750.000000000346,9749.999999999884,9749.999999998963,9749.999999998789
SREERS TRADING P. LTD.,12820.0,12820.0,12820.0,12820.0,12820.0,37015.0,11580.0,35065.0,30920.0,30920.0000000002,30920.00000000031,37014.99999999981,12819.999999998989,12819.999999998787
SREEVATSA TUBE CORPORATION,155570.0,155570.0,155570.0,155570.0,155570.0,155570.0,155570.0,155570.0,155570.0,155570.0000000002,155570.0000000003,155569.99999999988,155569.99999999913,155569.99999999895
SRELAKSHMI IMPEX,15160.0,15160.0,15160.0,15160.0,15160.0,15160.0,15160.0,15160.0,15160.0,15160.00000000023,15160.000000000342,15159.999999999882,15159.99999999897,15159.999999998796
SRI ADHILAKSHMI MILLS,25645.0,25645.0,25645.0,25645.0,25645.0,25645.0,25645.0,25645.0,25645.0,25645.00000000023,25645.00000000034,25644.999999999884,25644.99999999898,25644.999999998807
SRI AISHWARYALAKSHMI AGENCIES,2392500.0,2392500.0,2392500.0,2392500.0,2392500.0,2392500.0,6710000.0,6824310.0,6000000.0,5999999.999999996,5999999.999999992,2392499.999999996,2392500.0000000037,2392500.0
SRI AVIGNA HOLDINGS,24267.0,24267.0,28240.0,1810.0,1810.0,1810.0,1810.0,1810.0,1810.0,1810.0000000002583,1810.0000000003624,1809.9999999998563,1809.999999998965,1809.9999999987933
SRI BALAJI INTERNATIONAL,298855.0,298855.0,298855.0,298855.0,298855.0,298855.0,298855.0,298855.0,298855.0,298855.0000000002,298855.00000000023,298854.9999999998,298854.99999999924,298854.99999999907
SRI BALAVINAYAGA TRADERS,131523.0,131523.0,131523.0,131523.0,131523.0,131523.0,131523.0,131523.0,131523.0,131523.0000000002,131523.0000000003,131522.99999999988,131522.99999999913,131522.99999999892
SRI CHAKRA LAMINATES,146429.0,251235.0,121401.0,98796.0,98796.0,98796.0,98796.0,98796.0,98796.0,98796.00000000032,98796.00000000042,98796.0,98795.99999999913,98795.99999999892
SRI CHERAN SYNTHETICS INDIA P LTD,142217.0,142217.0,142217.0,142217.0,142217.0,142217.0,142217.0,142217.0,142217.0,142217.0000000002,142217.0000000003,142216.99999999985,142216.9999999991,142216.9999999989
SRI DHANYA CHEMICALS,62520.0,20840.0,41680.0,41680.0,41680.0,41680.0,41680.0,41680.0,41680.0,41680.0000000002,41680.0000000003,41679.99999999987,41679.99999999899,41679.99999999883
SRI ENERGY VALVES PRIVATE LTD,6150.0,6150.0,6150.0,6150.0,6150.0,6150.0,6150.0,6150.0,6150.0,6150.000000000232,6150.0000000003465,6149.999999999883,6149.99999999896,6149.999999998785
SRI GOWRI CASHEWS,98952.0,98952.0,98952.0,98952.0,98952.0,98952.0,98952.0,98952.0,98952.0,98952.00000000022,98952.0000000003,98951.99999999988,98951.99999999908,98951.9999999989
SRI HILL MINERALS,494225.0,494225.0,494225.0,494225.0,494225.0,494225.0,494225.0,494225.0,494225.0,494225.0000000001,494225.0000000001,494224.99999999977,494224.9999999995,494224.9999999993
SRI KARNI LAMINATES,101000.0,101000.0,101000.0,101000.0,101000.0,101000.0,101000.0,101000.0,101000.0,101000.00000000022,101000.0000000003,100999.99999999988,100999.99999999908,100999.9999999989
SRI KRISHNA ENTERPRISES,177360.0,177360.0,177360.0,242716.0,90240.0,21610.0,183230.0,65580.0,47360.0,47360.00000000013,47360.00000000014,21609.99999999993,90239.99999999904,90239.9999999988
SRI KRISHNA TEXTILES,21420.0,21420.0,21420.0,21420.0,21420.0,21420.0,21420.0,21420.0,21420.0,21420.00000000023,21420.000000000346,21419.99999999988,21419.99999999897,21419.9999999988
SRI LAKOSHA POLYMERS P. LTD.,17640.0,17640.0,17640.0,17640.0,17640.0,17640.0,17640.0,17640.0,17640.0,17640.00000000023,17640.000000000342,17639.99999999988,17639.99999999897,17639.999999998792
SRI LAKSHMI GANESH SPINNING MILLS,8000.0,30850.0,53700.0,53700.0,53700.0,53700.0,53700.0,53700.0,53700.0,53700.00000000023,53700.00000000035,53699.99999999983,53699.99999999902,53699.99999999882
SRI LAXMI VENKATARAMANA YAJAMANA  INDUSTRIES,105642.0,105642.0,105642.0,105642.0,105642.0,105642.0,105642.0,105642.0,105642.0,105642.00000000022,105642.0000000003,105641.99999999988,105641.99999999908,105641.9999999989
SRI MAHAGANAPATHI CASHEW INDUSTRIES,99816.0,99816.0,99816.0,99816.0,99816.0,99816.0,99816.0,99816.0,99816.0,99816.00000000022,99816.0000000003,99815.99999999988,99815.99999999908,99815.9999999989
SRI MOOKAMBIKA MIRROR WORKS,278146.0,278146.0,278146.0,278146.0,278146.0,278146.0,278146.0,278146.0,278146.0,278146.0000000002,278146.00000000023,278145.9999999998,278145.9999999993,278145.99999999907
SRI PADMABALAJI STEEL P. LTD.,423180.0,423180.0,423180.0,423180.0,423180.0,423180.0,423180.0,423180.0,423180.0,423180.0000000002,423180.0000000002,423179.9999999998,423179.9999999994,423179.99999999924
SRI PARAMESHWARI TEXTILES,21420.0,21420.0,21420.0,21420.0,21420.0,21420.0,21420.0,21420.0,21420.0,21420.00000000023,21420.000000000346,21419.99999999988,21419.99999999897,21419.9999999988
SRI RUBBER INDUSTRIES,1600159.0,1600159.0,1600159.0,1600159.0,5625563.0,3473665.0,926786.0,926786.0,926786.0,926786.0000000072,926786.0000000118,3473665.000000013,5625563.0,5625563.0000000065
SRI SAI GRAPHICS,13274.0,13274.0,13274.0,13274.0,13274.0,13274.0,13274.0,13274.0,13274.0,13274.000000000233,13274.000000000346,13273.999999999882,13273.999999998969,13273.999999998792
SRI SAMPOORNAM MARKETING AND COMPANY,52782.0,52782.0,52782.0,52782.0,52782.0,52782.0,26250.0,26250.0,26250.0,26250.000000000244,26250.00000000037,52781.9999999999,52781.999999999,52781.999999998836
SRI SHANTHADURGA CASHEW PROCESSORS,52491.0,52491.0,52491.0,52491.0,52491.0,52491.0,52491.0,52491.0,52491.0,52491.00000000023,52491.000000000335,52490.99999999988,52490.99999999901,52490.999999998836
SRI SIDDI VINAYAKA CASHEW INDUTRIES,99816.0,99816.0,99816.0,99816.0,99816.0,99816.0,99816.0,99816.0,99816.0,99816.00000000022,99816.0000000003,99815.99999999988,99815.99999999908,99815.9999999989
SRI SIVAGURU SPINTEX P LTD,121440.0,121440.0,121440.0,121440.0,121440.0,121440.0,210496.0,210496.0,210496.0,210496.0000000001,210496.0000000001,121439.9999999998,121439.99999999914,121439.9999999989
SRI SRINIVAS INDUSTRIES,100240.0,100240.0,100240.0,100240.0,100240.0,100240.0,100240.0,100240.0,100240.0,100240.00000000022,100240.0000000003,100239.99999999988,100239.99999999908,100239.9999999989
SRI SRINIVAS ROLLER FLOUR MILLS P. LTD.,1236480.0,994412.0,752344.0,510276.0,268208.0,26140.0,26140.0,26140.0,26140.0,26140.00000000047,26140.00000000037,26140.00000000072,268207.9999999993,268207.9999999994
SRI VASUDEVA CASHEWS,52779.0,52779.0,52779.0,52779.0,52779.0,52779.0,52779.0,52779.0,52779.0,52779.00000000023,52779.000000000335,52778.99999999988,52778.99999999901,52778.999999998836
