Importers,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028
RUBBER-O-MALABAR PRODUCTS P. LTD.,87318.0,87318.0,87318.0,20661.0,113582.0,118520.0,20980.0,19000.0,19000.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
RUBBERS INDIA POLYMER PRODUCTS P. LTD.,127480.0,127480.0,127480.0,127480.0,127480.0,127480.0,127480.0,127480.0,155596.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
RUBBERTECH,53720.0,53720.0,109030.0,51025.0,67620.0,89803.0,89803.0,89803.0,89803.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
RUBBO QUEEN HEALTH CARE PRODUCTS (P) LTD.,4790.0,6000.0,8800.0,61905.0,84000.0,6620.0,20100.0,13350.0,6600.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
RUBCHEM INDIA P. LTD.,17204.0,17204.0,17204.0,291588.0,506506.0,369172.0,369172.0,369172.0,369172.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
RUBCOHUAT WOODS  P LTD.,12268.0,12268.0,12268.0,12268.0,12268.0,12268.0,12268.0,12268.0,12268.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
RUBEK BALLOONS P. LTD.,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
RUBENIUS INDIA P. LTD.,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
RUBIYAN FOOD FACTORIES P. LTD. ,3713.0,3713.0,3713.0,2870.0,2870.0,2870.0,2870.0,2870.0,2870.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
RUBLE FURNITURE,9198.0,9198.0,9198.0,9198.0,9198.0,9198.0,9198.0,9198.0,9198.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
RUBY CERAMICS,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,11570.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
RUBY ENTERPRISES,178173.0,178173.0,178173.0,178173.0,209640.0,134241.0,260506.0,239840.0,228920.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
RUBY ENTERPRISES P. LTD.,21570.0,174830.0,283545.0,137587.0,137587.0,137587.0,137587.0,137587.0,137587.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
RUBY FASHIONS,3769.0,3769.0,3769.0,3769.0,3769.0,3769.0,3769.0,3769.0,3769.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
RUBY JACOB,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
RUBY RETEX,5920.0,5920.0,5920.0,5920.0,5920.0,5920.0,5920.0,5920.0,5920.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
RUGMA CASHEW COMPANY,60806.0,60806.0,60806.0,60806.0,60806.0,60806.0,60806.0,60806.0,60806.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
RUGUMINI ENGINEERING INDUSTRIES,945.0,945.0,945.0,945.0,945.0,945.0,945.0,945.0,945.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
RUKMONI BOARDS PVT LTD ,33090.0,33090.0,121612.0,121612.0,121612.0,121612.0,121612.0,121612.0,121612.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
RUKSANA V.S.,17520.0,17520.0,17520.0,17520.0,17520.0,17520.0,17520.0,17520.0,17520.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
RUMON DEY,28350.0,28350.0,28350.0,28350.0,28350.0,28350.0,28350.0,28350.0,28350.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
RUPESH & COMPANY,1610495.0,7708348.0,3856329.0,4310.0,4310.0,4310.0,4310.0,4310.0,4310.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
RUV INDUSTRIES,96841.0,96841.0,96841.0,116067.0,50268.0,50268.0,50268.0,50268.0,50268.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
RVEES INFOTECH,8204.0,8204.0,6013.0,6013.0,6013.0,6013.0,6013.0,6013.0,6013.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
RVINUDHANU COMMERCE,96110.0,96110.0,96110.0,96110.0,96110.0,22940.0,22940.0,22940.0,22940.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
RXS MARKETING,127223.0,127223.0,127223.0,127223.0,127223.0,127223.0,127223.0,127223.0,127223.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
RYSUN RENERGY SOLUTIONS P. LTD.,8439.0,8439.0,8439.0,8439.0,8439.0,20382.0,16881.0,15335.0,13200.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
RYTHM HOUSE,11601.0,11601.0,14120.0,16458.0,12330.0,12330.0,12330.0,12330.0,12330.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S & K ENTERPRISES,155796.0,21928.0,21928.0,21928.0,21928.0,21928.0,21928.0,21928.0,21928.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S & M GROUP,127960.0,127960.0,127960.0,127960.0,127960.0,218468.0,195037.0,77466.0,85350.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S & S ASSOCIATED,26660.0,26660.0,26660.0,26660.0,26660.0,26660.0,26660.0,26660.0,26660.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S & S AUTO GARAG & ENGINEERING WORKS,55200.0,55200.0,55200.0,55200.0,55200.0,55200.0,55200.0,55200.0,55200.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S & S INDUSTRIES,102428.0,102428.0,102428.0,102428.0,102428.0,102428.0,102428.0,102428.0,102428.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S & S MARINES,254900.0,254900.0,254900.0,254900.0,254900.0,254900.0,254900.0,254900.0,254900.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S & S TRANSFORMERS & ACCESSORIES P. LTD.,9078.0,15778.0,11167.0,31531.0,28905.67,26280.33,23655.0,44959.0,66263.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S & T ENGINEERS P. LTD.,42354.0,42354.0,42354.0,42354.0,42354.0,42354.0,42354.0,42354.0,42354.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S & T MACHINE TOOLS P. LTD.,47190.0,47190.0,47190.0,47190.0,47190.0,47190.0,47190.0,47190.0,47190.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S & T MACHINERY (P) LTD,66857.0,66857.0,66857.0,66857.0,66857.0,66857.0,66857.0,66857.0,66857.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S AND M GROUP,18170.0,18170.0,18170.0,18170.0,53695.0,53695.0,53695.0,53695.0,53695.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S AND S MARKETING,54880.0,54880.0,54880.0,54880.0,54880.0,54880.0,54880.0,54880.0,787960.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S B SALES & SERVICES (REGD.),260230.0,294367.0,199575.0,99600.0,24400.0,37600.0,50800.0,50800.0,50800.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S E FORGE LTD.,49920.0,49920.0,49920.0,49920.0,49920.0,49920.0,49920.0,49920.0,49920.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S FIVE TRADING,188140.0,188140.0,188140.0,188140.0,188140.0,188140.0,188140.0,103334.0,103334.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S K P TIMBERS,774870.0,244939.0,43200.0,43200.0,43200.0,43200.0,43200.0,43200.0,43200.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S M M  IMPEX LLP,45637.0,45637.0,45637.0,45637.0,45637.0,45637.0,45637.0,45637.0,45637.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S P FORT HOSPITAL PHARMACY,9320.0,9320.0,9320.0,9320.0,9320.0,9320.0,9320.0,9320.0,9320.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S R FOOTWEAR,22750.0,22750.0,22750.0,3751.0,40490.0,18525.0,18525.0,18525.0,18525.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S S TRADE,11318.0,11318.0,11318.0,11318.0,11318.0,11318.0,11318.0,11318.0,11318.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S V SALMAN,17200.0,17200.0,17200.0,17200.0,17200.0,17200.0,17200.0,17200.0,17200.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S-TOUGHEN GLASS,77897.0,61205.25,44513.5,27821.75,11130.0,11130.0,11130.0,11130.0,11130.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S. R. INDUSTRIES,4112.0,4112.0,8252.0,4126.0,4126.0,4126.0,4126.0,4126.0,4126.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S. SYED AHMED,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.A. RAWTHER SPICES LTD.,102502.0,102502.0,102502.0,102502.0,102502.0,102502.0,102502.0,102502.0,102502.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.A. ROOFINGS,283162.0,283162.0,1597683.0,2830504.0,3987123.0,2052057.0,2133584.0,2233258.0,2872085.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.A. TILES DEPOT,443473.0,371332.0,371332.0,371332.0,371332.0,371332.0,371332.0,371332.0,371332.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.A. TRADERS,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0,251000.0,166000.0,274360.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.B. ENTERPRISES,7163.0,10008.0,7407.0,15731.0,6120.0,6120.0,6120.0,6120.0,6120.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.B. MATERIALS P. LTD.,25400.0,25400.0,25400.0,25400.0,25400.0,25400.0,25400.0,25400.0,25400.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.B. STEEL,27560.0,27560.0,27560.0,685006.0,9500.0,9500.0,9500.0,9500.0,9500.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.D. GUPTA & COMPANY,215595.0,215595.0,215595.0,215595.0,215595.0,215595.0,215595.0,215595.0,215595.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.D. TECHNOLOGIES,55000.0,55000.0,55000.0,55000.0,55000.0,55000.0,55000.0,55000.0,55000.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.G. TRADERS & AGENCIES,5250.0,5250.0,5250.0,5250.0,5250.0,5250.0,5250.0,5250.0,5250.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.G. TRADING COMPANY,73728.0,73728.0,98969.0,51109.0,51109.0,51109.0,51109.0,51109.0,51109.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.H. MARINE EXIM,199500.0,199500.0,20120.0,47338.33,74556.67,101775.0,72540.0,43305.0,14070.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.J. POLYMERS,3620.0,3620.0,3620.0,3620.0,3620.0,3620.0,3620.0,3620.0,3620.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.K. INTERNATIONAL,24020.0,24020.0,24020.0,24020.0,24020.0,24020.0,24020.0,24020.0,24020.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.K. TRADERS,66078.0,66078.0,66078.0,66078.0,101841.0,611515.0,2736210.0,2675967.0,2274888.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.K. TRADING COMPANY,14825.0,14825.0,14825.0,14825.0,14825.0,14825.0,14825.0,14825.0,14825.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.L. KULKARNI CYRIL GRAPHICS P. LTD.,52315.0,52315.0,52315.0,52315.0,52315.0,52315.0,52315.0,52315.0,52315.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.L. TRADERS,251920.0,70500.0,70500.0,70500.0,70500.0,70500.0,70500.0,70500.0,70500.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.L.N. COFFEE LTD.,943915.0,943915.0,1616.0,2157.33,2698.67,3240.0,3240.0,3240.0,3240.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.M STORES ,124780.0,33620.0,33620.0,33620.0,33620.0,33620.0,33620.0,33620.0,33620.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.M. EXPORTERS,22600.0,22600.0,22600.0,22600.0,22600.0,22600.0,22600.0,22600.0,22600.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.M. HYDRAULIC & EARTH MOVERS,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.M. INDUSTRIES,6750.0,6750.0,6750.0,6750.0,6750.0,6750.0,6750.0,6750.0,6750.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.M. INTERNATIONAL,11520.0,11520.0,24020.0,24020.0,24020.0,24020.0,24020.0,24020.0,24020.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.M. TRADERS,69554.0,69554.0,218791.0,218791.0,218791.0,218791.0,218791.0,218791.0,218791.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.M.G. TRADING COMPANY,24370.0,24370.0,24370.0,148493.0,208463.0,139812.0,198052.0,202970.0,120170.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.N. BROTHERS,25012.0,25012.0,27389.0,103961.0,167854.0,233368.0,284951.0,265006.0,78000.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.N. CASHEWS,83040.0,83040.0,83040.0,83040.0,83040.0,83040.0,83040.0,83040.0,83040.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.N. FURNISHING AGENCIES,120354.0,120354.0,120354.0,120354.0,120354.0,120354.0,120354.0,120354.0,120354.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
"S.N. SPICE MARKET,",1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.N. TRADE LINK,70125.0,70125.0,70125.0,44245.0,33314.0,33387.0,18181.0,15621.0,39029.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.P. IMPEX,29540.0,29540.0,29540.0,29540.0,29540.0,29540.0,29540.0,111881.0,21265.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.P. TRADING COMPANY,12155.0,12155.0,12155.0,47574.0,47574.0,47574.0,47574.0,47574.0,47574.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.R. AGENCIES,52580.0,52580.0,52580.0,52580.0,52580.0,52580.0,52580.0,52580.0,52580.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.R. ALLOYS,49739.0,49739.0,49739.0,49739.0,49739.0,49739.0,49739.0,18708.0,18708.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.R. CASHEWS,755970.0,299508.0,199769.0,100030.0,100030.0,100030.0,100030.0,100030.0,100030.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.R. INTERNATIONAL TRADING CORPN.,52650.0,52650.0,52650.0,52650.0,52650.0,52650.0,52650.0,52650.0,52650.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.R. KAPOOR & SONS,187955.0,244826.0,73510.0,86853.0,62064.0,62064.0,62064.0,62064.0,62064.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.R. TRADERS,9732.0,9732.0,9732.0,9732.0,9732.0,6263.0,6263.0,6263.0,6263.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.R.A. ENTERPRISES,51132.0,51132.0,174549.0,8420.0,51562.5,94705.0,94705.0,94705.0,94705.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.S. ENTERPRISES,15220.0,15220.0,45106.0,26120.0,67303.0,10470.0,10452.0,10434.0,10416.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.S. GLOBAL,20438.0,20438.0,20438.0,20438.0,20438.0,20438.0,20438.0,20438.0,20438.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.S. MARKETING,124993.0,159646.0,109347.0,68007.0,218500.0,218500.0,218500.0,218500.0,218500.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.S. METALS,1040.0,1040.0,1040.0,1040.0,1040.0,1040.0,1040.0,1040.0,1040.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.S. TRADE LINKS,181764.0,10000.0,9540.0,9540.0,9540.0,9540.0,9540.0,9540.0,9540.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.S. TRADERS,10100.0,10100.0,10100.0,10100.0,10100.0,10100.0,10100.0,10100.0,10100.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.S. TRADING,8650.0,8650.0,37210.0,33800.0,17650.0,3450.0,9600.0,9600.0,9600.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.S. TRADING COMPANY,19550.0,10150.0,10150.0,10150.0,10150.0,10150.0,10150.0,10150.0,10150.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.S.CORPORATION   ,505290.0,505290.0,505290.0,505290.0,505290.0,505290.0,505290.0,505290.0,505290.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.T. REDDIAR & SONS,57075.0,57075.0,49246.25,41417.5,33588.75,25760.0,25760.0,25760.0,25760.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S.V.A. STEEL RE-ROLLING MILLS LTD.,205100.0,205100.0,205100.0,205100.0,205100.0,205100.0,205100.0,205100.0,205100.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
S2M BROTHERS IMPEX INDIA P. LTD.,71132.0,71132.0,71132.0,89976.5,108821.0,72168.0,72168.0,72168.0,72168.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SAAI INTERNATIONAL,31000.0,31000.0,31000.0,31000.0,31000.0,31000.0,31000.0,31000.0,31000.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SABA IMPEX,141510.0,141510.0,56000.0,56000.0,56000.0,56000.0,56000.0,56000.0,56000.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SABA TRADING COMPANY,22060.0,22060.0,22060.0,99348.0,17200.0,17200.0,17200.0,17200.0,17200.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SABARI AGRO PRODUCTS,28500.0,28500.0,27601.33,26702.67,25804.0,24905.33,24006.67,23108.0,23108.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SABARI CASHEW EXPORTS,100800.0,100800.0,100800.0,100800.0,100800.0,100800.0,100800.0,100800.0,100800.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SABARI ENTERPRISES,2490.0,2490.0,2490.0,2490.0,2490.0,2490.0,2490.0,2490.0,2490.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SABARI MARINE EXPORTS,26950.0,26950.0,27725.0,28500.0,28500.0,28500.0,28500.0,28500.0,28500.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SABARIGIRI EXPORTS,31110.0,24200.0,24200.0,24200.0,24200.0,24200.0,24200.0,24200.0,24200.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SABAZU SOLUTION AND TECHNOLOGIES,8629.0,8629.0,8629.0,8629.0,8629.0,3720.0,46235.0,7780.0,7780.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SABEER MANDOLI ELLIYADATH,2810.0,2810.0,2810.0,2810.0,2810.0,2810.0,2810.0,2810.0,2810.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SABIR IMPEX,53400.0,53400.0,53400.0,53400.0,136581.0,127783.75,118986.5,110189.25,101392.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SABLI IMPEX TRADERS,6001.0,6001.0,6529.0,6529.0,6529.0,6529.0,6529.0,6529.0,6529.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SABROS DECOR SYSTEMS (P) LTD.,9600.0,9600.0,9600.0,9600.0,9600.0,9600.0,9600.0,9600.0,9600.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SABURI PANELS P. LTD.,52757.0,52757.0,52757.0,52757.0,52757.0,52757.0,52757.0,52757.0,52757.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SACESCO PROFESSIONAL SERVICES,2296.0,2296.0,2296.0,2296.0,2296.0,2296.0,2296.0,2296.0,2296.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SACHIN TIMBERS,29410.0,140835.0,252260.0,82230.0,82230.0,82230.0,82230.0,82230.0,82230.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
"SACHINDRA RUBBER PLUS, LLP",16586.0,16586.0,16586.0,16586.0,16586.0,16586.0,16586.0,16586.0,16586.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SADHA EXPORTS,1806686.0,310410.0,310410.0,310410.0,310410.0,310410.0,310410.0,310410.0,310410.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SADHANA AGENCIES,21672.0,21672.0,21672.0,21672.0,21672.0,21672.0,21672.0,21672.0,21672.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SAF OVERSEAS VENTURES P. LTD.,12345.0,12345.0,38561.0,46745.0,46745.0,46745.0,46745.0,46745.0,46745.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SAFA COMMERCIALS,216120.0,216120.0,216120.0,216120.0,216120.0,216120.0,216120.0,216120.0,153675.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SAFA MILL STORES,82568.0,82568.0,82568.0,61882.0,41196.0,41196.0,41196.0,41196.0,41196.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SAFA PLYWOODS P. LTD.,54000.0,54000.0,505580.0,460000.0,404750.0,335000.0,361000.0,721529.0,1212541.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SAFA TRADERS,39382.0,39382.0,39382.0,39382.0,39382.0,39382.0,39382.0,39382.0,39382.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SAFA TRADING,11154.0,11154.0,11154.0,11154.0,11154.0,11154.0,11154.0,11154.0,11154.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SAFA TRADING COMPANY,385155.0,385155.0,521056.0,425936.0,1201833.0,140846.0,26000.0,26000.0,26000.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SAFA TRADING EST.,28000.0,28000.0,156000.0,20642.0,20642.0,20642.0,20642.0,20642.0,20642.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SAFA WOOD & PLYWOODS,52000.0,61314.29,70628.57,79942.86,89257.14,98571.43,107885.71,117200.0,117200.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SAFARON CERAMICS,33952.0,22573.0,38833.0,40201.0,10330.0,10330.0,10330.0,10330.0,10330.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SAFCO ENTERPRISES,84000.0,84000.0,84000.0,84000.0,84000.0,84000.0,84000.0,84000.0,84000.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SAFE IMPORTS AND EXPORTS,6690.0,6690.0,6690.0,6690.0,8470.0,8470.0,8470.0,8470.0,8470.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SAFE INDUSTRIAL AND MARINE STORE,5413.0,5413.0,3855.0,3360.0,2865.0,2370.0,1875.0,1380.0,11580.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SAFE MAX TECHNOLOGIES,2800.0,2800.0,7040.0,7040.0,7040.0,7040.0,7040.0,7040.0,7040.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SAFE PACKAGING SYSTEMS,13885.0,13885.0,13885.0,26559.0,9341.0,10598.0,10385.0,10398.0,31194.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SAFE SHIELD INDIA RUBBER PRODUCTS P. LTD,31000.0,31000.0,31000.0,31000.0,31000.0,31000.0,22518.0,22518.0,22518.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
SAFE TRADING COMPANY,11749.0,11749.0,11749.0,11749.0,11749.0,11749.0,11749.0,11749.0,11749.0,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522,310972.8848589522
