Exporter Name,Address,State,pin,2015,2016,2017,2018,2019,2020,2021,2022,2023,Taluk,District,Latitude,Longitude,Cluster,2024,2025,2026,2027,2028
QUE-RICO EXIM P.LTD.,"Vengoor, P.O., Perumbavoor, Kochi, Kerala 683546, India",Kerala,683546,0,0,0,0,0,0,219565,297676,0,Kunnathunad,Ernakulam,10.1428569,76.52744881,0,0,401.2882711,0,130.8519402,0
SEAWIND FISHERIES,"Choice Rd, near Choice company, Janatha Nagar, Palluruthy, Kochi, Kerala 682006, India",Kerala,682006,0,0,0,0,0,0,54000,0,0,Kochi,Ernakulam,9.917652552,76.27326456,0,0,16.75004673,7.560611917,1.655029143,0
STAARLIGHT EXPORTERS,"175 2A2, Koolipalayam Ring Rd, Vigneshwara Nagar, po, Tiruppur, Tamil Nadu 2, India",Tamil Nadu,682002,0,0,0,0,0,0,391,15862,104984,Kochi,Ernakulam,9.957255233,76.25402237,0,105946.2072,106126.5228,106207.7156,105549.9951,105412.6492
SYNTHITE INDUSTRIAL CHEMICALS LTD.,"Synthite Valley, Kadayiruppu, Kadayirippu - Pattimattom Rd, Kadayiruppu, Kadayirippu, Kerala 682311, India",Kerala,682311,0,0,0,0,0,0,23115,0,0,Kunnathunad,Ernakulam,9.986131801,76.47020598,0,8.929050757,7.975534157,9.132408295,7.180527008,5.891836262
UNIVERSAL BIOSCIENCE,"Office no:6, Second floor, Ompalyil Building,Block Junction, Kolenchery, Kerala 682311, India",Kerala,682311,0,0,0,0,0,0,1455,0,324,Kunnathunad,Ernakulam,9.986131801,76.47020598,0,332.70645,326.651388,338.6560777,337.856481,325.3478057
WINTER WOOD INTERIORS,"Edappally, Kochi, Kerala 682024, India",Kerala,682024,0,0,0,0,0,0,11300,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,8.929050757,7.975534157,9.132408295,7.180527008,7.910320837
ABHILASH INDUSTRIES,"VXLI/826, Development Plot, Industrial Estate, South Kalamassery, Kalamassery, Kochi, Kerala 680104, India",Kerala,680104,0,0,0,0,0,0,0,23,9,Kalamassery,Ernakulam,10.59020143,76.05862394,3,24.53113298,23.17715712,11.15997303,16.04070575,7.910320837
AMCON TRADING INTERNATIONAL,"1st Floor, Fenster Arcade, Seaport Airport Road Vallathol Junction, Thrikkakara, Edapally, Kakkanad, Thrikkakara, Kochi, Kakkanad, Kerala 682021, India",Kerala,682021,0,0,0,0,0,0,0,137420,0,Ernakulam,Ernakulam,10.02923377,76.33530454,0,5.800844425,43.81068008,34.28848402,100.5314089,157.2761628
ASIAN MARINE FOODS,"VI/1330, Old No. VII/464, Kochangadi, Chullickal, Kochi, Kerala 682002, India",Kerala,682002,0,0,0,0,0,0,0,493501,562066,Kochi,Ernakulam,9.957255233,76.25402237,0,551557.8608,555581.5434,562919.7876,561664.6377,559760.3746
B.G.PACK,"Chungam, S Aduvassery Rd, North Paravur, Kunnukara, Kerala 683578, India",Kerala,683578,0,0,0,0,0,0,0,789989,2075573,Paravur,Ernakulam,10.15519784,76.30713588,0,2024578.004,2102070.242,2069951.16,2085344.895,2098259.179
BE FATHIMA ENTERPRISES,"3F2R+3X, Airapuram, Kerala 683556, India",Kerala,683556,0,0,0,0,0,0,0,90350,317696,Kunnathunad,Ernakulam,10.08312596,76.47373216,0,318853.5196,316440.0362,317418.4828,317201.6866,318034.9763
BIC ASIA,"Kaprassery-Moozhiyal Rd, Nedumbassery, Kerala 683589, India",Kerala,683589,0,0,0,0,0,0,0,2720,0,Aluva,Ernakulam,10.16460714,76.36327252,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
BIZZARO UNIFORMS,"G-3, National Residency Building, 449, Palarivattom - Edappally Rd, near Metro Pillar No, Bank Junction, Mamangalam, Edappally, Kochi, Kerala 682024, India",Kerala,682024,0,0,0,0,0,0,0,10774,11627,Ernakulam,Ernakulam,10.01888763,76.3025345,0,11648.16969,11639.58905,11637.64611,11642.32099,11611.08993
BRENDOL LUBRICANTS,"59MC+9F3, Angamaly South, Angamaly, Kerala 683573, India",Kerala,683573,0,0,0,0,0,0,0,88091,291430,Aluva,Ernakulam,10.18025557,76.38579883,0,296030.7616,294471.4671,293470.2218,293014.5402,293465.1582
BRIGHTECH INTERIORS&EXTERIORS,"Brightech interiors and exteriors pvt.ltd, Abhaya Matha Church, Vennala, Kochi, Kerala 682028, India",Kerala,682028,0,0,0,0,0,0,0,32915,51835,Ernakulam,Ernakulam,9.99670085,76.32102778,0,51933.62311,51851.8629,51902.36079,52021.06562,51847.96339
CHANDRIKA PLYWOODS,"4C8V+QVH, Mudickal, Kerala 683547, India",Kerala,683547,0,0,0,0,0,0,0,338714,0,Kunnathunad,Ernakulam,10.09107643,76.43058616,0,0,0,0,377.0145283,0
COASTAL CATCH LLP,"Flat No: 5I, Heera Cyber Views, Edachira, Kochi, Kakkanad, Kerala 682030, India",Kerala,682030,0,0,0,0,0,0,0,20000,34847,Ernakulam,Ernakulam,10.01507889,76.34669742,0,34847.72169,34836.48156,34936.53846,34975.71776,34834.05887
ENVIRODESIGNS & EQUIPMENTS,"Janatha Junction, Eco Tower, Banerji Rd, Janatha, Palarivattom, Kochi, Kerala 682025, India",Kerala,682025,0,0,0,0,0,0,0,98000,12800,Ernakulam,Ernakulam,10.00037267,76.30783643,0,12739.08069,12713.84504,12760.60979,12872.02152,12800.09352
EZY SERVE ENTERPRISES,"Eswara Seva Building, FACT Nagar, Thrippunithura, Ernakulam, Kochi, Kerala 682301, India",Kerala,682301,0,0,0,0,0,0,0,5829,0,Ernakulam,Ernakulam,9.946698107,76.34776634,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
FATHIMA AGRO MILLS,"II/205 A30 A31, Kalappurakkal Building, VK Lane, Vazhakkala, Ernakulam, Vazhakkala, Kochi, Kakkanad, Kerala 682021, India",Kerala,682021,0,0,0,0,0,0,0,15500,152847,Ernakulam,Ernakulam,10.02923377,76.33530454,0,153715.2791,154636.6363,153463.1305,153417.0066,153548.8538
FLOWMAX WATER,"Temple Rd, Eravipuram, Kottappuram, Kerala 683511, India",Kerala,683511,0,0,0,0,0,0,0,742,2640,Paravur,Ernakulam,10.11930699,76.29334001,0,2558.01552,2603.807919,2560.698631,2560.279108,2597.666821
INDROYAL FURNITURE COMPANY P.LTD.,"GROUND FLOOR, METRO PILLER NO 293, Angels Arcade, 22, South Kalamassery, Kalamassery, Kochi, Kerala 682022, India",Kerala,682022,0,0,0,0,0,0,0,21905,0,Ernakulam,Ernakulam,10.04558227,76.34736526,0,7.621498667,7.975534157,8.069322365,7.286311502,7.910320837
INNOVUS ENERGIEZ,"KRRA-6, Kannanthodath Road, Devankulangara, Mamangalam, Edappally, Kochi, Kerala 682024, India",Kerala,682024,0,0,0,0,0,0,0,4700,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
JESMART P. LTD,"Pallithazham, Mulanthuruthy, Pallithazham, Kochi, Mulanthuruthy, Kerala 682314, India",Kerala,682314,0,0,0,0,0,0,0,84610,0,Ernakulam,Ernakulam,9.904187421,76.39910738,0,0,0,106.441822,0,113.8485539
JSK FASTENERS,"2C62+VV4, Chithrappuzha-Ponjassery Rd, Pallikkara, Kerala 682303, India",Kerala,682303,0,0,0,0,0,0,0,21190,22305,Kunnathunad,Ernakulam,9.999956208,76.3969864,0,22248.14616,22303.3354,22145.96782,22276.14928,22271.01389
KALLUNGAL TRADERS,"Kallungal Ln, Periyar Nagar, Aluva, Kerala 683101, India",Kerala,683101,0,0,0,0,0,0,0,14967,36900,Aluva,Ernakulam,10.09568078,76.36233782,0,36612.10976,36646.8948,36648.46607,36591.58154,36602.77632
KERALA IMPEX,"Kerala, India",Kerala,682024,0,0,0,0,0,0,0,54520,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,30.50529163,13.0529589,20.5614779,16.35726482,0
KLEAN TRADE HYGENE,"Eco links Building, Ground Floor N.H.Bypass, Edappally, Kochi, Kerala 682024, India",Kerala,682024,0,0,0,0,0,0,0,48840,35432,Ernakulam,Ernakulam,10.01888763,76.3025345,0,35248.52632,35278.45537,35346.6196,35303.20229,35291.37657
LENORE INDUSTRIES,"Adi Shankara TBI, Mattoor, Kalady, Kerala 683574, India",Kerala,683574,0,0,0,0,0,0,0,1500,0,Aluva,Ernakulam,10.18281716,76.45845345,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
MADATHIL EXPORTS,"3JQ5+762, Thrikkariyoor, Kerala 686692, India",Kerala,686692,0,0,0,0,0,0,0,68062,101618,Kothamangalam,Ernakulam,10.10464985,76.5997529,0,102368.0724,102595.7153,102701.9232,101476.1838,101725.8718
MEGAMALAI HOLDINGS,"Megamalai, Tamil Nadu, India",Tamil Nadu,682024,0,0,0,0,0,0,0,2046,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
MISTY FROZEN FOODS,"63 3441, Valummel Rd, Valummel, Kochi, Kerala 682005, India",Kerala,682005,0,0,0,0,0,0,0,28000,776505,Kochi,Ernakulam,9.940253061,76.25960161,0,819594.9157,784690.8862,785040.2767,782198.5947,776414.6063
MYSON TRADING,"Masjid Rd, Hidayath Nagar, Thrikkakara, Kalamassery, Kochi, Kerala 682032, India",Kerala,682032,0,0,0,0,0,0,0,615,14351,Ernakulam,Ernakulam,9.983836255,76.31153564,0,14358.74097,14361.62283,14349.96032,14369.60417,14371.3383
NFENIX TOOLS LLP,"29, Unit 1, Kinfra Hi-Tech Park Main Rd, HMT Colony, North Kalamassery, Kalamassery, Kochi, Kerala 683503, India",Kerala,683503,0,0,0,0,0,0,0,694,2007,Kanayannur,Ernakulam,10.05828796,76.33715315,0,2086.562037,2088.917716,2086.973517,2085.579996,2004.327595
ORVO EXPORTS P.LTD.,"Building No 22/A, M H Kavala Vengola,Ponjassery, Kochi, Vengola, Kerala 682037, India",Kerala,682037,0,0,0,0,0,0,0,54000,15000,Ernakulam,Ernakulam,9.997384706,76.34072476,0,14869.03851,15014.58612,15058.59597,15004.52535,14997.81561
PAZINO INFOTECH P.LTD.,"2CGW+G3J, Kunnattunad, Kerala 683562, India",Kerala,683562,0,0,0,0,0,0,0,400,0,Aluva,Ernakulam,10.03416477,76.42900358,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
PEBBLE OF TRADING,"VIII/554G, Thanikkamattom Building Kolenchery, Kochi, Kolenchery, Kerala 682311, India",Kerala,682311,0,0,0,0,0,0,0,548,0,Kunnathunad,Ernakulam,9.986131801,76.47020598,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
PVM FRUITS AND VEGETABLES,"29, Market Rd, Convent Junction, Shenoys, Kochi, Kerala 682011, India",Kerala,682011,0,0,0,0,0,0,0,185,0,Ernakulam,Ernakulam,9.989242117,76.29452373,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
REEFCO CONTAINER SERVICES,"PRA-43, Padivattom, Edappally, Kochi, Kerala 682024, India",Kerala,682024,0,0,0,0,0,0,0,87,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
SAMSCO EXPORTS,"near Kunnathery Thikavu, Kunnathery Thikavu, Aluva, Kerala 683106, India",Kerala,683106,0,0,0,0,0,0,0,54138,197006,Aluva,Ernakulam,10.08034449,76.34267442,0,196442.8275,196677.8986,197828.7267,197216.8907,197328.1796
SHIHAS HOLDING,"Door No.48/1258 A, near Rice Research Station, Ponnurunni, Vyttila, Kochi, Kerala 682019, India",Kerala,682019,0,0,0,0,0,0,0,23019,0,Ernakulam,Ernakulam,9.96996996,76.31541059,0,7.621498667,7.975534157,8.069322365,7.286311502,7.910320837
SIEMEC EQUIPMENTS,"Binanipuram, Edayar, Kochi, Kerala 683502, India",Kerala,683502,0,0,0,0,0,0,0,2500,4891,Paravur,Ernakulam,10.08769256,76.30506273,0,4875.350652,4881.762801,4915.808853,4909.15314,4903.161761
SIMPEX TRADING COMPANY,"GROUND FLOOR, PARAKKAT BUILDING, 69/908A, Sebastian Rd, Kaloor, Kochi, Kerala 682017, India",Kerala,682017,0,0,0,0,0,0,0,623,1084,Ernakulam,Ernakulam,9.994298566,76.2934562,0,1024.15851,1026.203115,1025.578924,1030.740769,1017.310406
TEMPROZE BUSINESS ASSOICATES,"Door No. 5/202B, Chemanad, Varikoli, Post, Puthenkurish, Kochi, Thiruvaniyoor, Kerala 682308, India",Kerala,682308,0,0,0,0,0,0,0,19113,86450,Kunnathunad,Ernakulam,9.961002902,76.41611778,0,87648.33895,87672.30226,87730.63346,87291.21141,86962.59095
TROPPY FOODS,"IX/235 - B, Manjapra P.O, Chandrapura, Manjapra, Kerala 683581, India",Kerala,683581,0,0,0,0,0,0,0,33994,38327,Aluva,Ernakulam,10.23640151,76.48074007,0,38458.19969,38414.09926,38447.01142,38414.29271,38497.98235
UNIVERSAL PACKS,"V8V7+FCV, Kumbalam, Kochi, Kerala 682506, India",Kerala,682506,0,0,0,0,0,0,0,6006,2068,Ernakulam,Ernakulam,9.90249192,76.31610951,0,2098.872386,2105.837112,2088.580562,2097.298842,2064.323223
VALGA COATS,"Plot no-27, sidco industrial Area, Angamaly, Kerala 683572, India",Kerala,683572,0,0,0,0,0,0,0,2880,0,Paravur,Ernakulam,10.19338331,76.38335939,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
VICTORY SALES ASSOCIATES,"Sreekala Rd, Vennala, Ernakulam, Kochi, Kerala 682028, India",Kerala,682028,0,0,0,0,0,0,0,350,0,Ernakulam,Ernakulam,9.99670085,76.32102778,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
WADAKKANCHERY SILK GARDEN P.LTD.,"Wadakkanchery, Kerala, India",Kerala,682002,0,0,0,0,0,0,0,185375,426300,Kochi,Ernakulam,9.957249312,76.25405361,0,420865.6216,423051.2867,422409.4917,424379.0911,423428.7825
ZODIAC ADVERTISERS,"5TH FLOOR, Zodiac Square, Sahodaran Ayyappan Rd, near KADAVANTHRA JUNCTION, Kadavanthra, Kochi, Kerala 682020, India",Kerala,682020,0,0,0,0,0,0,0,100,0,Ernakulam,Ernakulam,9.968617363,76.30114695,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
A.A. EXPORTS,"X772+4RX, Pullupalam Rd, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,0,0,0,0,0,0,0,0,28850,Kochi,Ernakulam,9.957249312,76.25405361,0,28673.77775,28641.41398,28662.43108,28757.93737,28629.03546
AGUA ENGINEERING,"6985+4VH Agua Engineering, Peechanicadu, Angamaly, Kerala 683572, India",Kerala,683572,0,0,0,0,0,0,0,0,1660,Paravur,Ernakulam,10.19338331,76.38335939,0,1590.864562,1593.220242,1602.769262,1589.882522,1596.894365
AL-HASANAATH GLOBAL,"I-289/A,M.S. Lane Adivaram, N.A.D.P.O, Aluva - 683 563, Edathala, Kerala 683563, India",Kerala,683563,0,0,0,0,0,0,0,0,528046,Aluva,Ernakulam,10.07525406,76.36353904,0,545914.8202,533531.524,536601.2857,538266.0171,534382.9388
AMK TRADERS,"4614, Market Rd, Shenoys, Kochi, Kerala 682031, India",Kerala,682031,0,0,0,0,0,0,0,0,17651,Ernakulam,Ernakulam,9.99692354,76.27468644,0,17848.14104,17879.09471,17826.14316,17844.38466,17866.46407
AQUASTAR MARINE EXPORTS,"39-3633, E-1, 4th Landmark Enclave, Valanjambalam, Kochi, Kerala 682016, India",Kerala,682016,0,0,0,0,0,0,0,0,1125084,Ernakulam,Ernakulam,9.965478431,76.28734182,0,1149404.72,1118079.502,1111358.756,1114971.206,1108861.599
ARRIKAR FOODS P.LTD.,"Perumbavoor, 19/636, Koovappady, Kerala 683544, India",Kerala,683544,0,0,0,0,0,0,0,0,328972,Kunnathunad,Ernakulam,10.16667257,76.50774668,0,329967.0624,328959.1388,329383.3464,329534.4146,329863.9414
AVANI AGRO MILLS,"6FHC+R8W, Kollakode, Ayyampuzha, Kerala 683581, India",Kerala,683581,0,0,0,0,0,0,0,0,78000,Aluva,Ernakulam,10.23640151,76.48074007,0,78352.74612,78345.36795,78286.24168,78467.20119,78095.91417
BAY FILED FOOD INGRDIENTS P.LTD.,"XXV/578F1, 4th Floor, Pathicheril Enclave Kalamassery, Eranakulam, South Kalamassery, Edappally, Kochi, Kerala 682033, India",Kerala,682033,0,0,0,0,0,0,0,0,525,Kanayannur,Ernakulam,10.04308069,76.31714246,0,492.9695856,534.4375587,488.4105468,488.9994994,516.2543869
BLUE HAWK TRADING LLP,"Door no. 2, Padinjarechalil (H, 286, PBK Myna Rd, Vazhakkala, Kochi, Kakkanad, Kerala 682021, India",Kerala,682021,0,0,0,0,0,0,0,0,1768,Ernakulam,Ernakulam,10.02933084,76.33528702,0,1801.694135,1804.049814,1802.105615,1800.712094,1762.993531
CADILLAC AUTOMATION&CONTROLS,"Cadillac Square,Ground Floor, Metro Pillar 333, August Nursing home road, behind Axis Bank, Changampuzha Nagar, P.O, Kalamassery, Ernakulam, Kochi, Kerala 682033, India",Kerala,682033,0,0,0,0,0,0,0,0,2825,Kanayannur,Ernakulam,10.04308069,76.31714246,0,2739.082134,2718.697425,2738.795161,2736.109907,2776.652567
CONTINENTAL EXPORTS EMPIRE ,"5F84+HJQ, Kalady Cheranaloor Rd, Onampilly, Kerala 683544, India",Kerala,683544,0,0,0,0,0,0,0,0,7504,Kunnathunad,Ernakulam,10.16667257,76.50774668,0,7463.225092,7483.397426,7487.689221,7471.117639,7475.137961
DITEYA EXPORTS,"Tharayil Building TC: 65/1873A Ground Floor Thekkumtala Road, PO, Kaloor, Ernakulam, Kochi, Kerala 682017, India",Kerala,682017,0,0,0,0,0,0,0,0,535,Ernakulam,Ernakulam,9.994298566,76.2934562,0,492.9695856,534.4375587,488.4105468,488.9994994,516.2543869
ELECTRO TRADING CORPORATION,"No:58, 9449, Narakathara Rd, off Mahatma Gandhi Road, opposite Shenoys, Shenoys Junction, Shenoys, Kochi, Kerala 682035, India",Kerala,682035,0,0,0,0,0,0,0,0,838,Ernakulam,Ernakulam,9.979283159,76.28271734,0,834.3798008,825.1560104,833.3077755,816.8466592,838.7871908
EURANAUS PLY AND BOARDS LLP   ,"Nooleli Rd, Odakkali, Kerala 683549, India",Kerala,683549,0,0,0,0,0,0,0,0,510500,Kunnathunad,Ernakulam,10.10500877,76.5479105,0,509477.7377,502379.6833,503842.5258,504320.8452,503824.8533
EXOTIC WOOD ZONE INDIA,"Exotic Wood Zone India Ground Floor, 8/2549, Panakkal Building, MK Raghavan Rd, Pandikudy, Fort Kochi, Kochi, Kerala 682002, India",Kerala,682002,0,0,0,0,0,0,0,0,57000,Kochi,Ernakulam,9.957249312,76.25405361,0,56752.12045,56794.69763,56776.1397,56861.37968,56867.2227
FABDEC INTERIORS,"28/60, Peechampilly Rd, P.O, Thrikkakara, Vazhakkala, Kochi, Kakkanad, Kerala 682021, India",Kerala,682021,0,0,0,0,0,0,0,0,51000,Ernakulam,Ernakulam,10.02933084,76.33528702,0,51908.33166,51913.58756,51981.01741,52125.04539,51817.33943
FIRMER IMPEX ETERPRISES,"282G+MR3, Dr Ambedkar Rd, Vennala, Kochi, Kerala 682028, India",Kerala,682028,0,0,0,0,0,0,0,0,1905,Ernakulam,Ernakulam,9.99670085,76.32102778,0,1801.694135,1804.049814,1802.105615,1800.712094,1762.993531
G.R.ACCOUSTICS P.LTD.,"147, PJ Antony Rd, Sonia Nagar, Palarivattom, Kochi, Kerala 682025, India",Kerala,682025,0,0,0,0,0,0,0,0,1292,Ernakulam,Ernakulam,10.00037267,76.30783643,0,1216.309613,1218.354219,1217.730028,1222.891873,1209.46151
GRYND FRESH,"12/266, Kundannoor - Willingdon Island Rd, Maradu North, Maradu, Kochi, Kerala 682304, India",Kerala,682304,0,0,0,0,0,0,0,0,24398,Ernakulam,Ernakulam,9.938877707,76.32558968,0,24207.34538,24203.33266,24082.87313,24023.99501,24222.94287
INFINITY TRADING COMPANY,"Triveni Courtt, Opp: Reliance Fresh, KP Vallon Rd, Giri Nagar, Kadavanthra, Kochi, Kerala 682020, India",Kerala,682020,0,0,0,0,0,0,0,0,5185,Ernakulam,Ernakulam,9.968617363,76.30114695,0,5223.963895,5266.555764,5244.902802,5251.629541,5230.917245
J.J. POLYMERS,"p.o, Kuttamassery, Thottumugham, Aluva, Kerala 683105, India",Kerala,683105,0,0,0,0,0,0,0,0,12300,Kunnathunad,Ernakulam,10.09428854,76.41706858,0,12246.68898,12249.34987,12252.15338,12269.81016,12255.61663
JASPER PHYTOEXTRACTS,"VII/109, VALLIKADA, BUILDING, Arakuzha Rd, Thottumkalpeedika, Muvattupuzha, Kerala 686673, India",Kerala,686673,0,0,0,0,0,0,0,0,13660,Muvattupuzha,Ernakulam,9.985828574,76.58100003,0,13635.75308,13629.65074,13625.1543,13633.43785,13628.25736
KAVITHA POLY PACK,"Rayamangalam, Keezhillam - Kurichilacode Rd, Perumbavoor, Panikarambalam, Kerala 683545, India",Kerala,683545,0,0,0,0,0,0,0,0,2931,Kunnathunad,Ernakulam,10.10971889,76.52311181,0,3029.802253,3009.417543,3029.536736,3026.851482,3067.394142
LUMEN SURGICALS,"X/135B, K N Krishnankutty Arcade, Vattakunnu, Chottanikkara, Ernakulam, Kerala 682312, India",Kerala,682312,0,0,0,0,0,0,0,0,20,Kanayannur,Ernakulam,9.931121969,76.39003445,0,24.53113298,23.17715712,11.15997303,16.04070575,7.910320837
MALAYALAM VEHICLES INDIA P.LTD.,"No 52/3171, 3172, Sharon Tower, opposite Salafi Masjid, Vyttila, Ernakulam, Kochi, Kerala 682019, India",Kerala,682019,0,0,0,0,0,0,0,0,290,Ernakulam,Ernakulam,9.96996996,76.31541059,0,270.6712867,265.3260167,269.7166256,268.9170289,258.1409632
MEGHA GRANITES,"2FVJ+XF8, Unnamed Road, Mazhuvannoor, Kerala 683556, India",Kerala,683556,0,0,0,0,0,0,0,0,81548,Kunnathunad,Ernakulam,10.08312596,76.47373216,0,81180.79984,81025.4541,81191.75259,81201.67348,80839.14147
MR.COOK PRIME STORE,"49Q3+487, Kochi, Kerala 683102, India",Kerala,683102,0,0,0,0,0,0,0,0,7661,Aluva,Ernakulam,10.12071197,76.33862615,0,7609.664809,7622.223675,7606.835801,7616.314874,7615.899138
NATURAL SPICES TRADING COMPANY,"387/ B KARIPUZA KARIPUZA MASJID, P.O, Panayikulam, Aluva, Kerala 683511, India",Kerala,683511,0,0,0,0,0,0,0,0,164200,Paravur,Ernakulam,10.11930699,76.29334001,0,165009.4227,164430.0572,162852.902,163025.0139,162995.1634
NEDIYAMALA BASMATI AND SPICES,"Masjid Road Market P O, near Central Juma Masjid, Muvattupuzha, Kerala 686673, India",Kerala,686673,0,0,0,0,0,0,0,0,71000,Muvattupuzha,Ernakulam,9.985828574,76.58100003,0,69951.38627,69998.53845,69989.70206,70021.85227,69983.04319
NEDUMCHALIL PRINT GRAPHS,"Nedumchalil Near Beverages outlet, SH 1, opposite SBI, Muvattupuzha, Kerala 686669, India",Kerala,686669,0,0,0,0,0,0,0,0,377,Kunnathunad,Ernakulam,10.00732105,76.52791991,0,404.9908667,401.1364727,400.4318279,401.0207805,396.2852582
NILAMBUR FURNITURE,"SN Junction, 25, opp. ESAF Bank, Palarivattom, Kochi, Kerala 682025, India",Kerala,682025,0,0,0,0,0,0,0,0,21755,Ernakulam,Ernakulam,10.00037267,76.30783643,0,21518.54143,21549.26886,21462.72404,21523.1539,21584.53356
NKA FRUITS,"Market Rd, Kacheripady, Ernakulam, Kochi, Kerala 682031, India",Kerala,682031,0,0,0,0,0,0,0,0,22000,Ernakulam,Ernakulam,9.99692354,76.27468644,0,21951.00836,22004.19522,21859.79357,22012.74821,21975.13493
OOTY TEA COMPANY,"Ooty, Tamil Nadu, India",Tamil Nadu,682024,0,0,0,0,0,0,0,0,4240,Ernakulam,Ernakulam,10.01888763,76.3025345,0,4206.801034,4216.514432,4207.659271,4214.765275,4184.55138
PACKMEN MACHINERIES P.LTD.,"683572, Karukutty – Moozhikulam Rd, Puliyanm, Kerala 683572, India",Kerala,683572,0,0,0,0,0,0,0,0,4575,Paravur,Ernakulam,10.19338331,76.38335939,0,4614.270326,4645.464707,4606.185767,4626.096497,4634.961334
PARAKKADANS AGRO MILLS,"7CFP+J8J, Edalakadu Ezhattumugham Rd, Kerala 683581, India",Kerala,683581,0,0,0,0,0,0,0,0,74000,Aluva,Ernakulam,10.23640151,76.48074007,0,74156.41095,74042.55882,74094.97455,74117.28798,74130.91253
PEEKAY IN STORE,"No. 9, Service Rd, Padivattom, Edappally, Kochi, Kerala 682024, India",Kerala,682024,0,0,0,0,0,0,0,0,142,Ernakulam,Ernakulam,10.01888763,76.3025345,0,139.3597309,137.4145725,127.4907375,131.5244673,135.8759433
PROSNOOKERS,"Pai Brothers Lane, Mahatma Gandhi Rd, Padma Junction, Shenoys, Ernakulam, Kochi, Kerala 682035, India",Kerala,682035,0,0,0,0,0,0,0,0,1775,Ernakulam,Ernakulam,9.979283159,76.28271734,0,1801.694135,1804.049814,1802.105615,1800.712094,1762.993531
RED SHIPEX TECHNOLOGIES,"2nd floor, Sunu Plaza, Maradu, Ernakulam, Kochi, Kerala 682304, India",Kerala,682304,0,0,0,0,0,0,0,0,10479,Ernakulam,Ernakulam,9.938877707,76.32558968,0,10377.69452,10368.26108,10372.52558,10391.28221,10363.24608
SURABHI INNOVATION,"SH 1, Vengoor, Angamaly, Kerala 683572, India",Kerala,683572,0,0,0,0,0,0,0,0,45000,Paravur,Ernakulam,10.19338331,76.38335939,0,44526.85288,44349.81058,44506.50512,44887.27977,44936.28676
TATEZ FOODS ,"Kolenchery - Mazhuvannoor Road, Kadayirippu, Aikaranad North, Kerala 682311, India",Kerala,682311,0,0,0,0,0,0,0,0,393853,Kunnathunad,Ernakulam,9.986131801,76.47020598,0,377566.2049,381126.8691,380276.9742,380589.7996,382457.1008
TATEZ FOODS,"Kolenchery - Mazhuvannoor Road, Kadayirippu, Aikaranad North, Kerala 682311, India",Kerala,682311,0,0,0,0,0,0,0,0,54704,Kunnathunad,Ernakulam,9.986131801,76.47020598,0,54434.96305,54520.9508,54495.4205,54643.87202,54732.60487
UDAYA SAW MILLS AND TIMBER INDUSTRIES,"Mudickal - Vanchinadu Road, Mudickal, Kerala 683547, India",Kerala,683547,0,0,0,0,0,0,0,0,28300,Kunnathunad,Ernakulam,10.09107643,76.43058616,0,28391.18144,28386.96097,28445.38689,28286.94131,28349.23941
