Exporter Name,Address,State,pin,2015,2016,2017,2018,2019,2020,2021,2022,2023,Taluk,District,Latitude,Longitude,Cluster,2024,2025,2026,2027,2028
T.M.V. AROMATICS P.LTD.,"S, Arattukadavu Rd., Industrial Estate, South Kalamassery, Kalamassery, Kochi, Kerala 683104, India",Kerala,683104,0,807,0,188,2972,3947,2240,0,2446,Kanayannur,Ernakulam,10.05754296,76.31917809,0,2446,2446,2446,2446,2446
TAMILNADU ENERGY SOLUTION,"Tamil Nadu, India",Tamil Nadu,682002,0,4808,0,0,0,36878,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,0,5.75E-11,0,0,0
TECHNO RUBBERS,"38Q8+6CR, Muppathadom, Edayar, Kerala 683110, India",Kerala,683110,0,11429,0,424,212,255,98852,34743,3600,Paravur,Ernakulam,10.10683063,76.3292302,0,3600,3600,3600,3600,3600
TRICHUR SURGICALS,"MES Building, Judges Ave, RBI Junction, Kaloor, Kochi, Kerala 682017, India",Kerala,682017,0,540,0,0,640,0,1300,0,0,Ernakulam,Ernakulam,9.994298566,76.2934562,0,0,8.54E-11,0,0,0
UBIO BIOTECHNOLOGY SYSTEMS PVT LTD,"15A, Biotechnology Zone, Kinfra Hi-Tech Park, HMT Colony, North Kalamassery, Kalamassery, Kochi, Kerala 683503, India",Kerala,683503,0,38,0,0,0,0,0,0,14248,Kanayannur,Ernakulam,10.05828796,76.33715315,0,14248,14248,14248,14248,14248
VECTOR SURGICAL DISPOSABLES,"Theatrumpady Road, 683545, Kuruppampady, Rayamangalam, Kerala 683545, India",Kerala,683545,0,10952,81286,17737,74139,66584,18431,10000,21164,Kunnathunad,Ernakulam,10.10971996,76.52310977,0,21164,21164,21164,21164,21164
A.P.K.METAL COOKWARES,"Civil Line Rd, Sonia Nagar, Palarivattom, Kochi, Kerala 682025, India",Kerala,682025,0,0,1361,0,0,0,0,0,0,Ernakulam,Ernakulam,10.00037267,76.30783643,0,0,9.10E-11,0,0,0
ANAKKARA FOOD PROCESSING & EXPORTS,"Anakkara, Kerala, India",Kerala,682024,0,0,77600,36584,0,0,0,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,0,2.14E-10,0,0,0
ANJALI HOTELS PVT LTD,"594R+3Q2, Nedumbassery, Kerala 683111, India",Kerala,683111,0,0,3400,0,0,0,0,0,0,Aluva,Ernakulam,10.15344529,76.3904808,0,0,9.65E-11,0,0,0
ANNA TRADE LINKS,"Ground Floor, Anna Building, Next to Benelli, Service Road West, NH 66, Old NH 47, Thykoodam, Vyttila, Ernakulam, Kochi, Kerala 682019, India",Kerala,682019,0,0,2210,1438,0,0,0,0,0,Ernakulam,Ernakulam,9.96996996,76.31541059,0,0,9.00E-11,0,0,0
AVL MARKETING,"No.40, 9603, Chittoor Rd, old mymoon cinema, Pullepady, Kochi, Kerala 682018, India",Kerala,682018,0,0,1610,92,0,0,0,0,0,Ernakulam,Ernakulam,9.991596464,76.28133009,0,0,9.14E-11,0,0,0
BETHLEHEM ART STUDIO,"Vattapparambu, Mallussery, Kerala 683579, India",Kerala,683579,0,0,1250,0,0,0,0,0,0,Paravur,Ernakulam,10.18044539,76.31635012,0,0,9.07E-11,0,0,0
C.K.K.M.PHARMACY,"Hill Palace Rd, near RCM EYE hospital, Thrippunithura, Ernakulam, Kochi, Kerala 682301, India",Kerala,682301,0,0,891,4110,53,252,0,19,0,Ernakulam,Ernakulam,9.946698107,76.34776634,0,0,8.02E-11,0,0,0
C.R.TEXTILES,"Near A.I.M.S, Ponekkara, Edappally, Kochi, Kerala 682041, India",Kerala,682041,0,0,2151,0,0,0,0,0,0,Kanayannur,Ernakulam,9.956063313,76.39185568,0,0,9.31E-11,0,0,0
"CHACKOS PLYWOOD MILLS(P)LTD.,","Rubber Park Industrial Estate Airapuram, Valayanchirangara, Kochi, Airapuram, Kerala 683556, India",Kerala,683556,0,0,301990,280650,18000,83200,468530,455000,2946320,Kunnathunad,Ernakulam,10.08312596,76.47373216,0,2946320,2946320,2946320,2946320,2946320
CHILTON REFREGERATION,"5th Floor, Chilton Towers, NH 47, Koonamthai, Edappally, Kochi, Kerala 682024, India",Kerala,682024,0,0,5670,15245,0,695,1100,0,4663,Ernakulam,Ernakulam,10.01888763,76.3025345,0,4663,4663,4663,4663,4663
DANAH FOOD PRODUCTS P.LTD.,"W1, 370, Sayed Mohammed Rd, Edavanakkad, Vypin, Kochi, Kerala 682502, India",Kerala,682502,0,0,55000,51820,0,0,0,0,0,Kochi,Ernakulam,10.09190782,76.20725102,0,0,1.19E-10,0,0,0
DESIRE KOCHI,"389C+89G, East Eloor, Travancore Cochin Chemicals Colony, Kalamassery, Kochi, Kerala 683501, India",Kerala,683501,0,0,1648,0,15673,70499,282760,407234,619506,Ernakulam,Ernakulam,10.06539608,76.305478,0,619506,619506,619506,619506,619506
DIWANIYA FURNISHINGS,"1st Floor, NH Bypass, near QRS, opp. Adidas, Sonia Nagar, Padivattom, Edappally, Kochi, Kerala 682024, India",Kerala,682024,0,0,9455,0,830,0,0,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,0,1.12E-10,0,0,0
EDATHALA POLYMERS P.LTD.,"Edathala, Aluva, Kerala, India",Kerala,682002,0,0,100000,0,29800,68295,147180,21100,0,Kochi,Ernakulam,9.957255233,76.25402237,0,0,1.42E-10,0,0,0
ELIXIR EXOTIC FOODS AND ALLIED PRODUCTS,"Peter's Modern Rice Mill, Angamaly South, Angamaly, Kerala 683573, India",Kerala,683573,0,0,300,334,147,389,0,0,0,Aluva,Ernakulam,10.18025557,76.38579883,0,0,8.69E-11,0,0,0
EXPIENT TECH LABS,"Blue bell Building, Kuzhikkattumoola - Nilampathinja Mughal Rd, Kalappurakkal, Kusumagiri, Kakkanad, Kerala 682030, India",Kerala,682030,0,0,1400,0,0,0,0,0,0,Ernakulam,Ernakulam,10.01507889,76.34669742,0,0,9.11E-11,0,0,0
FRESH CATCH EXPORTS,"D.No.6/1209, (Old 7, 324-A, Darusalam Rd, Panayapilly East, Kochangadi, Chullickal, Kochi, Kerala 682002, India",Kerala,682002,0,0,168000,0,0,0,0,26000,0,Kochi,Ernakulam,9.957255233,76.25402237,0,0,5.55E-10,0,0,0
HYDROMANTECH,"X755+W37, Star Junction, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,0,0,3200,5100,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,0,8.44E-11,0,0,0
INTERGROW BRANDS P.LTD.,"Leela Tower, 3rd Floor, Subhash Chandra Bose Road, Jawahar Nagar Ave, Ponnurunni, Vyttila, Ernakulam, Kochi, Kerala 682019, India",Kerala,682019,0,0,73023,378157,430480,750068,1408162,1304752,1627357,Ernakulam,Ernakulam,9.96996996,76.31541059,0,1627357,1627357,1627357,1627357,1627357
JITHA PLASTIC INDUSTRIES,"Vallom, Chelamattom part, Kerala 683550, India",Kerala,683550,0,0,4581,0,5848,0,0,0,0,Kunnathunad,Ernakulam,10.1564586,76.44930727,0,0,9.45E-11,0,0,0
KARUR K.C.P. PACKINGS LTD.,"Karur, Tamil Nadu, India",Tamil Nadu,682002,0,0,16863,0,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,0,1.33E-10,0,0,0
KERALA CONSTRUCTION SPECIALITIES,"Kerala, India",Kerala,682024,0,0,3600,0,0,0,0,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,0,9.70E-11,0,0,0
KOCHI BENNALE,"Kochi, Kerala, India",Kerala,682002,0,0,10778,0,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,0,1.16E-10,0,0,0
KOTTARAM TRADING CO.,"Kottaram Tower, Payyapilly Rd, Near MG Road, Kacheripady, Kochi, Kerala 682035, India",Kerala,682035,0,0,2522,7765,23327,9768,0,0,16980,Ernakulam,Ernakulam,9.979283159,76.28271734,0,16980,16980,16980,16980,16980
KOVAX ABRASIVES SOUTH ASIA P.LTD.,"Cm complex, 2826+4MQ, Kalavath Rd, Palarivattom, Kochi, Kerala 682025, India",Kerala,682025,0,0,2291,2070,2715,348,4884,1424,17328,Ernakulam,Ernakulam,10.00037267,76.30783643,0,17328,17328,17328,17328,17328
MAMBAD RUBBER AND AGRO MFG.LTD.,"Mampad, Kerala, India",Kerala,682024,0,0,230149,163372,105950,48501,24748,140614,85449,Ernakulam,Ernakulam,10.01888763,76.3025345,0,85449,85449,85449,85449,85449
NJAVALLIL LATEX P.LTD.,"Binanipuram Road, 38G4+V3P, Muppathadom, Edayar, Kerala 682020, India",Kerala,682020,0,0,2124810,81070,0,0,0,216231,0,Ernakulam,Ernakulam,9.968617363,76.30114695,0,7.93E-09,9.72E-09,4.76E-09,0,0
PELICAN MEDICAL SYSTEMS,"27WQ+M57, Chittoor - Cheranallur Rd, Amrita Nagar, Edappally, Ernakulam, Kochi, Kerala 682034, India",Kerala,682034,0,0,50080,1000,0,0,0,1842,0,Ernakulam,Ernakulam,10.05037023,76.29097818,0,0,2.21E-10,0,0,0
PRINCE POLYMERS,"MES Bus Stop, SH 16, Aluva, Kerala 683112, India",Kerala,683112,0,0,6750,0,0,0,0,0,0,Kunnathunad,Ernakulam,10.08974094,76.39621829,0,0,1.06E-10,0,0,0
PRM METAL CRAFTS,"Ground Floor, Indo Persian NJK Square, Valanjambalam, Sahodaran Ayyappan Rd, Ravipuram, Ernakulam South, Ernakulam, Kochi, Kerala 682036, India",Kerala,682036,0,0,224,0,0,0,0,0,0,Ernakulam,Ernakulam,9.959980296,76.29498357,0,0,8.79E-11,0,0,0
RABIA SEA FOODS,"20, 1007, Nambiapuram Rd, Palluruthy, Kochi, Kerala 682006, India",Kerala,682006,0,0,56000,0,0,299540,84180,26000,1269030,Kochi,Ernakulam,9.917652552,76.27326456,0,1269030,1269030,1269030,1269030,1269030
SPICE PLANTERS,"4CXG+C9C, Kanjoor, Kerala 683575, India",Kerala,683575,0,0,40000,58563,50796,25250,50220,25000,0,Aluva,Ernakulam,10.13899475,76.43064242,0,0,0,0,0,0
STERLING PRINT HOUSE P.LTD.,"Door No. 49, 1849, Cheranalllur Rd, Ponekkara, PO, Kochi, Kerala 682041, India",Kerala,682041,0,0,8887,8473,7962,0,0,1690,0,Kanayannur,Ernakulam,9.956063313,76.39185568,0,0,8.61E-11,0,0,0
THEKKADY AGRO PRODUCTS,"Thekkady, Kumily, Kerala, India",Kerala,682024,0,0,10880,7000,0,19121,17280,203092,25289,Ernakulam,Ernakulam,10.01888763,76.3025345,0,25289,25289,25289,25289,25289
TIRUPUR CITY STYLE COLLECTION,"Tiruppur, Tamil Nadu, India",Tamil Nadu,682002,0,0,8849,0,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,0,1.11E-10,0,0,0
TRAVANCORE POLYMERS P.LTD.,"Panthackal - Chirangara Road, Panthackal,, Paduapuram P.O, Angamaly, Kerala 683576, India",Kerala,683576,0,0,2000,60300,0,10100,20200,5050,0,Aluva,Ernakulam,10.22989034,76.37638655,0,0,0,0,0,0
TROPICAL BATH SOLUTIONS P.LTD.,"34/136 A,C,H Florence, NH Ln, Edappally, Kochi, Kerala 682024, India",Kerala,682024,0,0,4130,0,0,0,0,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,0,9.85E-11,0,0,0
WILMAX INDIA,"# Ponnurunni, Convent Road, X8F6+9FM, Near Bank of India, Vyttila, Ernakulam, Kochi, Kerala 682035, India",Kerala,682035,0,0,1179,730,260,0,0,0,0,Ernakulam,Ernakulam,9.979283159,76.28271734,0,0,8.86E-11,0,0,0
A TO Z PACKAGINGS,"Chennampilly Ln, Cheranallur, Kochi, Kerala 682034, India",Kerala,682034,0,0,0,574,0,392,0,229,0,Ernakulam,Ernakulam,10.05037023,76.29097818,0,0,8.58E-11,0,0,0
ABHEK LIFE STYLES,"385V+JCW, HMT Colony, North Kalamassery, HMT Kalamassery, Kochi, Kerala 683503, India",Kerala,683503,0,0,0,70,0,8386,0,0,0,Kanayannur,Ernakulam,10.05828796,76.33715315,0,0,8.05E-11,0,0,0
AFFORD EXIM,"XII/107F, K.K.Paraman memorial Building, Karimpadam Junction, Chennamagalam, Bharanimukku, North Paravur, Chendamangalam, Kerala 683512, India",Kerala,683512,0,0,0,10948,0,0,0,7130,0,Paravur,Ernakulam,10.17219863,76.23224746,0,0,6.65E-11,0,0,0
AL FOUZAN EXPORTS,"573R+R6P, Kunnukara, Kerala 683578, India",Kerala,683578,0,0,0,31340,700,28000,0,0,0,Paravur,Ernakulam,10.15519784,76.30713588,0,0,0,0,0,0
AL-HASANATH GLOBAL,"I-289/A,M.S. Lane Adivaram, N.A.D.P.O, Aluva - 683 563, Edathala, Kerala 683563, India",Kerala,683563,0,0,0,29908,101932,301558,355263,232707,0,Aluva,Ernakulam,10.07525406,76.36353904,0,0,0,0,0,0
ALEENA FOODS,"XC62+3W9, Ambalamugal, Kochi, Kerala 682302, India",Kerala,682302,0,0,0,2557,0,6496,0,0,0,Kunnathunad,Ernakulam,9.974506078,76.37953952,0,0,7.64E-11,0,0,0
APT GLOBAL MARINE ENGINEERING,"X78R+4XF, S Over Bridge, Ernakulam South, Kochi, Kerala 682016, India",Kerala,682016,0,0,0,22717,137919,3610,20000,7106,0,Ernakulam,Ernakulam,9.965396735,76.28713605,0,0,0,0,0,0
CALEX MARINE&INDUSTRIAL,"2nd Floor, Chirayath Building, Opp KUFOS UG Ladies Hostel, Vytila Aroor Bye Pass Road, Service Road West, NH 47, NH 66, Madavana, Panangad, Ernakulam, Kochi, Kerala 682506, India",Kerala,682506,0,0,0,5665,0,0,0,0,3151,Ernakulam,Ernakulam,9.90249192,76.31610951,0,3151,3151,3151,3151,3151
CAPITAL PLYBOARDS,"3FW2+WGG, Ponjassery, Kerala 683547, India",Kerala,683547,0,0,0,1101930,193000,0,0,0,0,Kunnathunad,Ernakulam,10.09107643,76.43058616,0,0,0,0,0,0
CHAITHANYA GRANITE&MARBLES,"Edappally, Kochi, Kerala 682024, India",Kerala,682024,0,0,0,9300,0,0,0,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,0,6.63E-11,0,0,0
COASTAL SHIPPING LINKS INDIA P.LTD.,"Door No: G 2102, Jawaharlal Nehru International Stadium, Jawaharlal Nehru International Stadium, Kaloor, Kochi, Kerala 682017, India",Kerala,682017,0,0,0,13660,0,0,0,0,0,Ernakulam,Ernakulam,9.994298566,76.2934562,0,0,5.65E-11,0,0,0
COCHIN DENTAL EQUIPMENTS,"67/977, North Park St Vincent Road, Kacheripadi Ernakulam, North, North Kaloor, Kacheripady, Kochi, Kerala 682018, India",Kerala,682018,0,0,0,785,2022,0,3123,225,0,Ernakulam,Ernakulam,9.991596464,76.28133009,0,0,8.08E-11,0,0,0
CORAL EXPORTS,"NETTIPADAM ROAD, X78P+RV9, Mahatma Gandhi Rd, Valanjambalam, Ernakulam, Kochi, Kerala 682016, India",Kerala,682016,0,0,0,9438,332600,170925,89069,799258,1760963,Ernakulam,Ernakulam,9.965396735,76.28713605,0,1760963,1760963,1760963,1760963,1760963
DENWUD EXIM  INDIA,"Pulluvazhi, 683541, XV/642, Thombra Road, Rayamangalam, Kerala 683547, India",Kerala,683541,0,0,0,510,0,0,0,0,0,Kunnathunad,Ernakulam,10.0473711,76.52621409,0,0,8.62E-11,0,0,0
INDUS TRADE LINKS,"Br:XLI/3842,Carmel Buildings, Banerji Rd, Kacheripady, Kochi, Kerala 682018, India",Kerala,682018,0,0,0,63000,0,60049,0,50000,0,Ernakulam,Ernakulam,9.991596464,76.28133009,0,0,0,0,0,0
JANITOR EXIM,"JANITOR EXIM, Bund road, Arakkakadavu, Vennala, Kochi, Kakkanad, Kerala 682028, India",Kerala,682028,0,0,0,224,0,0,0,0,0,Ernakulam,Ernakulam,9.99670085,76.32102778,0,0,8.68E-11,0,0,0
JOEL RUBBER INDUSTRIES,"Mini Industrial Estate, Mattoor, Kalady, Kerala 683574, India",Kerala,683574,0,0,0,10569,5660,0,2590,7630,9520,Aluva,Ernakulam,10.18281716,76.45845345,0,9520,9520,9520,9520,9520
KARNIZ PACKS LLP,"Perinagala, P.O, Pallikkara, Kochi, Kerala 683565, India",Kerala,683565,0,0,0,8690,8690,2226,0,0,0,Kunnathunad,Ernakulam,10.0167491,76.41687552,0,0,5.83E-11,0,0,0
KERALA PLANTATIONS,"Kerala, India",Kerala,682002,0,0,0,226740,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,0,0,0,0,0
KHUSHI INTERGROUP,"Bus Stop, Thodaparambu, Pooppani Rd, Perumbavoor, Kerala 683543, India",Kerala,683543,0,0,0,284000,321155,0,50000,50000,0,Kunnathunad,Ernakulam,10.12285941,76.48358803,0,0,0,0,0,0
KUNNATHAN WOOD PRODUCTS,"Panichayam Rd, Odakkali, Kerala 683549, India",Kerala,683549,0,0,0,104500,283970,528440,1598908,2596196,1847940,Kunnathunad,Ernakulam,10.10500877,76.5479105,0,1847940,1847940,1847940,1847940,1847940
LANDEX GREEN SOLUTIONS,"Building NO-41, 2371, Medical Centre Rd, Kochi, Chakkalakkal, Palarivattom, Ernakulam, Kochi, Kerala 682028, India",Kerala,682028,0,0,0,1450,5443,0,0,0,0,Ernakulam,Ernakulam,9.99670085,76.32102778,0,0,7.92E-11,0,0,0
MADURA MERCERISERS INDIA P.LTD.,"Madurai, Tamil Nadu, India",Tamil Nadu,682002,0,0,0,844,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,0,8.54E-11,0,0,0
MATHA TRADERS,"Canal Rd, near ST.James Church, Chambakkara, Poonithura, Maradu, Kochi, Kerala 682038, India",Kerala,682038,0,0,0,17420,44797,190210,52576,88941,150076,Ernakulam,Ernakulam,9.951825921,76.32976081,0,150076,150076,150076,150076,150076
METRO TRADING SYNDICATE,"VII/594, Jews St, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,0,0,0,1064,0,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,0,8.49E-11,0,0,0
POSEIDON FOOD CO.,"688/1, 2nd Floor, Kunjalu's Place, PT Usha Rd, Shenoys, Kochi, Kerala 682011, India",Kerala,682011,0,0,0,19000,0,0,0,0,0,Ernakulam,Ernakulam,9.989242117,76.29452373,0,0,4.44E-11,0,0,0
PRECORE SOLUTIONS,"N, Meethiyans Tower, 4/361, North Kalamassery, Kalamassery, Kochi, Kerala 683104, India",Kerala,683104,0,0,0,27144,0,0,0,0,0,Kanayannur,Ernakulam,10.05754296,76.31917809,0,0,2.61E-11,0,0,0
PREMIER ENGINEERING PRODUCTS,"Kyomtha Seminary Rd, Thrippunithura, Kochi, Kerala 682305, India",Kerala,682305,0,0,0,10400,0,0,0,0,0,Kanayannur,Ernakulam,9.939008105,76.3708771,0,0,6.39E-11,0,0,0
SUPER GOLDEN FOODS,"Karukutty P.O,Angamaly,Cochin,Kerala-683576 (Near Sree Krishna Temple), Karukutty, Angamaly, Kerala 683576, India",Kerala,683576,0,0,0,4947,0,4777,0,7742,0,Aluva,Ernakulam,10.22989034,76.37638655,0,0,7.66E-11,0,0,0
SYMEGA FOOD INGREDIENTS,"Synthite Taste Park No. XI 312G, Pancode Near Kolenchery, Kochi, Aikaranad North, Kerala 682310, India",Kerala,682310,0,0,0,177483,854060,894458,1030545,1463539,1602252,Kunnathunad,Ernakulam,9.98790642,76.43015296,0,1602252,1602252,1602252,1602252,1602252
TALEM POWER SYSTEMS,"1428028, Kanjiramattom Thalayolaparambu Rd, Gama Junction, Kanjiramattom, Kerala 682315, India",Kerala,682315,0,0,0,27276,0,1600,0,0,0,Ernakulam,Ernakulam,9.858566191,76.40145339,0,0,2.45E-11,0,0,0
TANYA SPICES,"Gujarati Rd, opp: Santhi Lal sweet house, Nalumadam, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,0,0,0,15695,32080,15760,0,0,30000,Kochi,Ernakulam,9.957255233,76.25402237,0,30000,30000,30000,30000,30000
TEAM SUSTAIN,"1st floor, inQ Tower, Opp, EMC NH Bypass, Kesaveeyam, Palarivattom, Kochi, Kerala 682025, India",Kerala,682025,0,0,0,890,0,0,0,0,0,Ernakulam,Ernakulam,10.00037267,76.30783643,0,0,8.53E-11,0,0,0
USMANIYA WOOD PODUCTS,"XV/635, MALAMURY, PULLUVAZHI P. O, Perumbavoor, Kerala 683541, India",Kerala,683541,0,0,0,27750,0,0,0,235970,33700,Kunnathunad,Ernakulam,10.0473711,76.52621409,0,33700,33700,33700,33700,33700
V.J.TREADS,"W9WG+76J, Kochi - Madurai - Dhanushkodi Rd, Thiruvankulam, Thrippunithura, Kochi, Kerala 682305, India",Kerala,682305,0,0,0,2493,0,0,0,0,0,Kanayannur,Ernakulam,9.939008105,76.3708771,0,0,8.17E-11,0,0,0
VERVEMAGNUM GLOBAL IMPEX P.LTD.,"3933+743, Karippassery, North Kalamassery, Kalamassery, Kochi, Kerala 682033, India",Kerala,682033,0,0,0,14502,0,0,0,0,68025,Kanayannur,Ernakulam,10.04308069,76.31714246,0,68025,68025,68025,68025,68025
VICTORY WOOD INDUSTRIES,"Mudiclal Depot Road, Mudickal, Kerala 683547, India",Kerala,683547,0,0,0,87500,0,0,0,167700,0,Kunnathunad,Ernakulam,10.09107643,76.43058616,0,0,0,0,0,0
WAYANAD FOOD INC.,"Wayanad, Kerala, India",Kerala,682024,0,0,0,1000,0,19000,0,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,0,7.00E-11,0,0,0
WYANAD FOOD INCORPORATED,"Wayanad, Kerala, India",Kerala,682002,0,0,0,23068,0,26814,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,0,1.40E-11,0,0,0
ABM4 TRADES,"27CR+27P, Elamakkara, Kochi, Kerala 682026, India",Kerala,682026,0,0,0,0,72,6750,10821,24685,3703,Ernakulam,Ernakulam,10.01621267,76.28882021,0,3703,3703,3703,3703,3703
AISWRYA AGRO MILLS,"5CFM+HQH, Mattoor, Kalady, Kerala 683574, India",Kerala,683574,0,0,0,0,22000,0,0,0,0,Aluva,Ernakulam,10.18281716,76.45845345,0,0,6.79E-11,0,0,0
BMK INTERNATIONAL,"BMK international ,13/725 D pipeline road,Thoppil ,Thrikkakara ,Ernakulam, Pin, Marottichuvadu, Edappally, Kochi, Kerala code :682021, India",Kerala,682021,0,0,0,0,377,758,0,1836,0,Ernakulam,Ernakulam,10.02923377,76.33530454,0,0,8.74E-11,0,0,0
COCHIN MARINE ENGINEERING BOAT YARD,"Kochangadi Rd, Kochangadi, Chullickal, Kochi, Kerala 682002, India",Kerala,682002,0,0,0,0,8172,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,0,8.01E-11,0,0,0
FINE ART PLASTICS,"Kaloor - Kadavanthara Rd, Kathrikadavu, Kaloor, Kochi, Kerala 682017, India",Kerala,682017,0,0,0,0,220,0,0,0,0,Ernakulam,Ernakulam,9.994298566,76.2934562,0,0,8.71E-11,0,0,0
FROTUNE FLEXIPRINT PACK,"P.O, 1/508, Ponjassery, A M Thomas Rd, Perumbavoor, Ponjassery, Kerala 683547, India",Kerala,683547,0,0,0,0,912,0,0,0,0,Kunnathunad,Ernakulam,10.09107643,76.43058616,0,0,8.65E-11,0,0,0
G.H.ASSOCIATES,"Golden Plaza, Chittoor Rd, opp. Mymoon Theatre, Padma Junction, Kacheripady, Ernakulam, Kochi, Kerala 682018, India",Kerala,682018,0,0,0,0,3791,3981,0,751,2807,Ernakulam,Ernakulam,9.991596464,76.28133009,0,2807,2807,2807,2807,2807
GOLD WOOD INDUSTRIES,"2HG7+8XF, Pezhakkappilly, Kerala 686674, India",Kerala,686674,0,0,0,0,775070,1284350,0,885900,1436600,Pezhakkapilly,Ernakulam,10.01720788,76.56630881,0,1436600,1436600,1436600,1436600,1436600
GOLDEN SPENCER TRADING,"Okkal, Kalady, Chelamattom part, Kerala 683544, India",Kerala,683544,0,0,0,0,33678,80868,0,39607,0,Kunnathunad,Ernakulam,10.16667257,76.50774668,0,0,1.51E-11,0,0,0
INNOPOLIS BIO INNOVATIONS,"18/18, Near BPCL Petrol Pump Puthya Road, Vadagode P.O., Mundanpalam, Kollamkudimugal, Kangarappady, Kochi, Kakkanad, Kerala 682021, India",Kerala,682021,0,0,0,0,44762,73946,1142,900,0,Ernakulam,Ernakulam,10.02923377,76.33530454,0,0,0,0,0,0
JAGADAMBAN CONTAINES,"Factory at :18/789, Development Area, Binanipuram, Edayar, Kochi, Kerala 683502, India",Kerala,683502,0,0,0,0,820,0,0,0,0,Paravur,Ernakulam,10.08769256,76.30506273,0,0,8.66E-11,0,0,0
JEEVAGRAM,"VI/450, Manickamangalam, Kalady, Kerala 683574, India",Kerala,683574,0,0,0,0,1150,6164,3585,0,0,Aluva,Ernakulam,10.18281716,76.45845345,0,0,7.78E-11,0,0,0
KANAKA POLYPACK P.LTD.,"Rd, Ashokapuram, Edayapuram, Aluva, Kerala 683101, India",Kerala,683101,0,0,0,0,3579,1395,791,0,0,Aluva,Ernakulam,10.09568078,76.36233782,0,0,8.23E-11,0,0,0
LULU FLIGHT KITCHEN,"Nedumbassery, XI/300-B, VIP Road, opp. Cochin International Airport, Kochi, Nedumbassery, Kerala 683572, India",Kerala,683572,0,0,0,0,87834,323744,342257,419339,456037,Paravur,Ernakulam,10.19338331,76.38335939,0,456037,456037,456037,456037,456037
MAITHRI ADVERTISING WORKS P. LTD.,"1st Floor, X872+C56 Combine Centre, KP Vallon Rd, Kadavanthra Junction, Giri Nagar, Kadavanthra, Kochi, Kerala 682020, India",Kerala,682020,0,0,0,0,159,419,65094,79333,124008,Ernakulam,Ernakulam,9.968617363,76.30114695,0,124008,124008,124008,124008,124008
MATHA BOOK CENTRE,"Salem-Kanyakumari Highway, Service Rd, Karukutty, Angamaly, Kerala 683576, India",Kerala,683576,0,0,0,0,190,0,0,0,0,Aluva,Ernakulam,10.22989034,76.37638655,0,0,8.71E-11,0,0,0
MINERVA COMBINES,"W9VF+77R, Temple Road, opp. Public Library, Thrippunithura, Thiruvankulam, Kochi, Kerala 682305, India",Kerala,682305,0,0,0,0,1538,0,503,0,730,Kanayannur,Ernakulam,9.939008105,76.3708771,0,730,730,730,730,730
NEONA EMBEDDED LABZ,"41/1852, Veekshanam Rd, North Kaloor, Kacheripady, Kochi, Kerala 682018, India",Kerala,682018,0,0,0,0,226,0,0,0,0,Ernakulam,Ernakulam,9.991596464,76.28133009,0,0,8.71E-11,0,0,0
NILGIRIS EXPORTS,"Nilgiris, Tamil Nadu, India",Tamil Nadu,682002,0,0,0,0,13110,511,0,7955,3930,Kochi,Ernakulam,9.957255233,76.25402237,0,3930,3930,3930,3930,3930
PAZHANGADI OIL MILLS,"3CXM+XFV, Kerala 683547, India",Kerala,683547,0,0,0,0,8366,71669,195221,317836,975521,Kunnathunad,Ernakulam,10.09107643,76.43058616,0,975521,975521,975521,975521,975521
S.TOUGHEN GLASS,"Marottichode-Pothiyakkara, Mattoor, Kalady, Kerala 683574, India",Kerala,683574,0,0,0,0,25000,0,0,0,0,Aluva,Ernakulam,10.18281716,76.45845345,0,0,6.52E-11,0,0,0
SRI THIRUMAL EXPORTS,"# 368, 4, th cross, Vaiyapuri Nagar, Gandhi Puram, Karur, Tamil Nadu 2, India",Tamil Nadu,682002,0,0,0,0,83000,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,0,1.41E-11,0,0,0
TECWA GROUP,"15/58, Desom, Aluva, Kerala 683102, India",Kerala,683102,0,0,0,0,74,0,0,0,0,Aluva,Ernakulam,10.12071197,76.33862615,0,0,8.72E-11,0,0,0
